Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor,Ev_Eksik_Hucum,Ev_Eksik_Savunma,Ev_Eksik_Orta,Dep_Eksik_Hucum,Dep_Eksik_Savunma,Dep_Eksik_Orta
3,2025-09-17,Feyenoord,Fortuna Sittard,2 - 0,2.0775,0.3467,0,0,0,0,5,0,57,0,19,0,13,0,20.0,9.0,0.0,0.0,1.0,0.55
3,2025-08-23,Go Ahead Eagles,Sparta Rotterdam,0 - 3,2.3918,1.9987,0,0,1,0,6,0,68,0,19,0,12,0,0.0,0.07,0.0,0.0,0.0,0.05
3,2025-08-24,NEC Nijmegen,NAC Breda,3 - 0,4.0381,0.4752,0,0,1,0,10,0,51,0,18,0,3,0,0.0,0.0,0.0,0.45,0.0,0.0
3,2025-08-23,PSV,FC Groningen,4 - 2,2.5692,1.5063,0,0,0,0,7,0,66,0,23,0,6,0,0.0,0.0,0.0,0.0,2.5,0.0
3,2025-08-24,SC Heerenveen,FC Twente,1 - 2,2.3231,1.0614,1,0,0,0,3,0,55,0,18,0,7,0,0.0,0.0,0.0,3.0,4.15,0.0
3,2025-08-23,Telstar,FC Volendam,2 - 2,1.9049,0.7259,0,0,0,0,9,0,49,0,18,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
4,2025-08-30,Excelsior,FC Twente,1 - 0,0.6188,3.1227,1,0,0,0,3,0,30,0,8,0,1,0,0.0,0.4,2.1,3.0,4.15,1.5
4,2025-08-29,FC Groningen,Heracles Almelo,4 - 0,1.8502,0.4816,0,0,0,0,5,0,51,0,17,0,6,0,0.0,0.0,0.0,0.4,0.2,0.0
4,2025-08-30,FC Volendam,Ajax,1 - 1,0.6446999999999999,1.1686,0,0,0,0,4,0,31,0,11,0,2,0,0.0,0.45,0.0,0.0,0.0,0.0
4,2025-08-31,Fortuna Sittard,NEC Nijmegen,3 - 2,1.4456,1.9292,0,0,1,0,5,0,38,0,10,0,3,0,1.3,1.02,1.75,0.0,2.85,0.0
4,2025-08-31,NAC Breda,AZ,0 - 1,2.4095,2.3167,1,0,1,0,6,0,38,0,11,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
4,2025-08-31,PEC Zwolle,FC Utrecht,0 - 2,0.7123999999999999,1.1537000000000002,0,0,0,0,2,0,48,0,6,0,3,0,0.0,3.5,0.5,7.0,0.35,5.35
4,2025-08-30,PSV,Telstar,0 - 2,2.0786,1.2181000000000002,0,0,0,0,5,0,71,0,23,0,10,0,3.0,17.0,0.0,0.0,0.0,0.0
4,2025-08-30,SC Heerenveen,Go Ahead Eagles,2 - 2,2.3256,1.3154,0,0,0,0,5,0,56,0,19,0,3,0,0.0,0.0,0.0,0.0,0.07,0.0
4,2025-08-31,Sparta Rotterdam,Feyenoord,0 - 4,0.5412,3.2455,1,0,0,0,2,0,38,0,7,0,1,0,2.0,0.0,0.0,0.0,12.5,18.3
5,2025-09-13,Ajax,PEC Zwolle,3 - 1,2.0057,0.5578,0,0,0,0,7,0,59,0,12,0,7,0,0.0,0.0,0.0,0.0,3.5,0.5
5,2025-09-14,Excelsior,Sparta Rotterdam,0 - 1,1.5692,1.9914,1,0,0,0,4,0,53,0,17,0,7,0,0.0,0.0,0.6,2.0,0.4,0.0
5,2025-09-13,FC Twente,NAC Breda,2 - 2,2.1009,0.9465,0,0,1,0,6,0,60,0,15,0,4,0,3.0,7.15,1.5,0.8,0.0,0.0
5,2025-09-14,FC Utrecht,FC Groningen,0 - 1,1.5078999999999998,1.6255,0,0,0,0,3,0,45,0,14,0,3,0,7.0,0.0,5.35,1.3,0.1,0.0
5,2025-09-13,Feyenoord,SC Heerenveen,1 - 0,0.9718,1.4599000000000002,1,0,0,0,5,0,47,0,9,0,6,0,0.0,12.5,0.0,0.0,0.0,2.0
5,2025-09-13,Go Ahead Eagles,FC Volendam,3 - 0,1.3847,1.3071000000000002,0,0,0,0,13,0,46,0,19,0,7,0,0.0,0.42,0.7,0.55,0.2,1.0
5,2025-09-14,Heracles Almelo,AZ,1 - 2,1.2077,2.8939000000000004,0,0,0,0,6,0,52,0,19,0,6,0,0.0,0.2,0.7,0.0,0.0,0.0
5,2025-09-13,NEC Nijmegen,PSV,3 - 5,1.9493,1.8123,0,0,1,0,7,0,57,0,20,0,8,0,0.0,2.85,4.0,3.0,17.0,0.0
5,2025-09-14,Telstar,Fortuna Sittard,1 - 3,1.3259,1.1999,0,0,0,0,7,0,56,0,18,0,10,0,0.0,0.0,0.0,0.0,1.0,0.55
6,2025-09-21,AZ,Feyenoord,3 - 3,1.3524,2.0292,0,0,1,0,5,0,53,0,9,0,4,0,0.0,0.0,0.0,0.0,9.0,0.0
6,2025-09-20,FC Groningen,Telstar,2 - 0,1.7205,0.6347,0,0,0,0,6,0,55,0,16,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0
6,2025-09-20,FC Volendam,Excelsior,1 - 2,1.2389,1.9972,0,0,0,0,7,0,49,0,14,0,5,0,0.0,0.0,0.0,0.0,0.0,0.6
6,2025-09-20,Fortuna Sittard,FC Utrecht,1 - 0,1.641,0.9161,0,0,0,0,3,0,36,0,7,0,1,0,0.0,1.0,0.55,7.0,0.0,5.35
6,2025-09-20,NAC Breda,Heracles Almelo,2 - 1,2.1273,1.0949,0,0,0,0,4,0,63,0,17,0,10,0,1.25,0.0,0.0,0.0,0.2,0.7
6,2025-09-21,PEC Zwolle,Go Ahead Eagles,0 - 2,0.5354,1.9436,1,0,0,0,1,0,28,0,8,0,3,0,0.0,2.0,0.5,0.5,0.07,0.7
6,2025-09-21,PSV,Ajax,2 - 2,2.4863,2.075,0,0,0,0,8,0,62,0,16,0,9,0,3.0,0.0,0.0,0.0,0.0,0.0
6,2025-09-21,SC Heerenveen,NEC Nijmegen,3 - 2,2.5785,0.9709,0,0,0,0,8,0,39,0,14,0,6,0,0.0,0.5,2.0,0.0,0.25,0.0
6,2025-09-19,Sparta Rotterdam,FC Twente,1 - 5,0.7582,2.7435,0,0,0,0,2,0,45,0,7,0,1,0,2.0,0.0,0.0,3.0,7.15,1.5
7,2025-09-27,Ajax,NAC Breda,2 - 1,1.7796,1.7577000000000005,0,0,0,0,7,0,51,0,12,0,2,0,10.0,0.0,0.0,0.8,0.0,0.0
7,2025-09-27,Excelsior,PSV,1 - 2,1.7301,2.1751,0,0,0,0,5,0,37,0,18,0,3,0,0.0,0.0,1.1,15.0,0.0,0.0
7,2025-09-28,FC Groningen,Feyenoord,0 - 1,1.0582,1.2406,1,0,0,0,5,0,48,0,12,0,3,0,0.0,0.0,0.0,0.0,21.0,10.0
7,2025-09-26,FC Twente,Fortuna Sittard,3 - 2,3.1218,0.4558,0,0,1,0,10,0,55,0,18,0,4,0,3.0,4.15,1.5,0.0,1.0,0.55
7,2025-09-28,FC Utrecht,SC Heerenveen,2 - 2,2.6434,1.0448,0,0,0,0,5,0,52,0,14,0,5,0,7.0,0.0,5.35,0.0,0.0,2.0
7,2025-09-27,FC Volendam,PEC Zwolle,2 - 1,1.9572,1.1656,0,0,0,0,3,0,37,0,15,0,3,0,0.0,0.0,0.0,0.0,0.5,1.25
7,2025-09-27,Heracles Almelo,Sparta Rotterdam,3 - 0,1.11,1.4476,0,0,0,0,5,0,48,0,12,0,5,0,0.0,0.2,0.7,2.0,0.0,0.0
7,2025-09-28,NEC Nijmegen,AZ,2 - 1,1.4009999999999998,0.6614,0,0,0,0,4,0,44,0,14,0,5,0,0.0,2.55,0.0,22.0,3.0,0.0
7,2025-09-28,Telstar,Go Ahead Eagles,4 - 2,2.944,1.7391,0,0,0,0,9,0,39,0,20,0,8,0,0.0,0.0,0.0,0.0,0.07,0.7
8,2025-10-05,AZ,Telstar,2 - 1,4.5289,1.106,0,0,1,0,10,0,59,0,28,0,6,0,0.0,7.5,1.2,0.0,0.45,0.55
8,2025-10-05,FC Twente,Heracles Almelo,2 - 1,1.6639,0.6860999999999999,1,0,0,0,9,0,59,0,21,0,4,0,3.0,4.15,1.5,0.0,0.2,0.7
8,2025-10-05,Feyenoord,FC Utrecht,3 - 2,2.5194,0.7327,0,0,0,0,10,0,55,0,22,0,12,0,0.0,9.0,10.0,7.0,0.0,5.35
8,2025-10-04,Fortuna Sittard,FC Volendam,1 - 0,2.1667,1.081,0,0,0,0,3,0,53,0,16,0,7,0,0.0,1.02,0.55,0.55,0.0,0.0
8,2025-10-05,Go Ahead Eagles,NEC Nijmegen,1 - 1,0.8238,1.0719,0,0,0,0,3,0,54,0,8,0,11,0,1.5,0.07,0.7,0.0,0.55,0.0
8,2025-10-03,NAC Breda,FC Groningen,1 - 2,1.1321999999999997,1.2937,0,0,0,0,4,0,61,0,11,0,7,0,0.8,0.0,1.0,0.0,1.0,1.5
8,2025-10-04,PEC Zwolle,PSV,0 - 4,0.1931,2.0245,1,0,0,0,0,0,28,0,4,0,4,0,0.0,0.5,2.3,45.0,5.0,0.0
8,2025-10-04,SC Heerenveen,Excelsior,2 - 1,2.3973,1.4034,0,0,1,0,4,0,67,0,19,0,7,0,0.0,0.0,2.0,0.0,0.4,0.6
8,2025-10-04,Sparta Rotterdam,Ajax,3 - 3,2.3094,1.3894,0,0,1,0,5,0,33,0,14,0,6,0,2.0,0.0,0.0,10.0,4.0,5.0
9,2025-10-18,Ajax,AZ,0 - 2,1.2262999999999995,2.5454,0,0,0,0,6,0,61,0,17,0,5,0,10.0,0.0,0.0,0.0,3.0,1.2
9,2025-10-19,Excelsior,Fortuna Sittard,1 - 0,1.502,1.1962,0,0,0,0,5,0,50,0,11,0,4,0,0.0,0.0,0.6,0.0,1.02,0.55
9,2025-10-19,FC Groningen,Sparta Rotterdam,0 - 2,1.2489,0.7033,0,0,0,0,0,0,61,0,12,0,7,0,0.0,0.0,0.0,2.0,0.0,0.0
9,2025-10-18,FC Utrecht,FC Volendam,3 - 1,3.1129,0.3083,0,0,0,0,6,0,58,0,22,0,10,0,7.0,0.0,2.85,0.0,0.0,0.0
9,2025-10-19,Heracles Almelo,Feyenoord,0 - 7,0.2395,2.3447,0,0,0,0,0,0,36,0,4,0,2,0,0.4,0.2,0.7,0.0,9.0,10.0
9,2025-10-18,NAC Breda,PEC Zwolle,2 - 2,2.8482,1.2349,0,0,1,0,6,0,47,0,19,0,3,0,0.8,0.0,0.0,0.0,0.5,0.5
9,2025-10-18,NEC Nijmegen,FC Twente,3 - 3,0.9261,2.0523,0,0,0,0,4,0,60,0,8,0,3,0,0.0,2.55,0.0,0.0,4.15,1.5
9,2025-10-18,PSV,Go Ahead Eagles,2 - 1,3.6778,0.5154,0,0,0,0,8,0,57,0,24,0,6,0,15.0,0.0,0.0,0.5,0.07,0.7
9,2025-10-19,Telstar,SC Heerenveen,2 - 3,2.3254,2.221,0,0,0,0,6,0,46,0,18,0,6,0,0.0,0.0,0.0,0.0,0.0,2.0
10,2025-10-26,AZ,FC Utrecht,4 - 1,3.3799,0.7635,0,0,1,0,7,0,50,0,18,0,8,0,0.0,3.0,1.2,0.0,0.0,2.85
10,2025-10-26,FC Twente,Ajax,2 - 3,2.762,1.1574,0,0,1,0,5,0,62,0,21,0,6,0,0.0,6.65,1.5,12.5,0.0,0.0
10,2025-10-25,FC Volendam,Heracles Almelo,3 - 0,1.7193,1.0643,0,0,0,0,7,0,57,0,13,0,5,0,0.0,0.0,0.0,0.4,0.2,0.7
10,2025-10-26,Feyenoord,PSV,2 - 3,1.2076,1.308,0,0,0,0,6,0,48,0,12,0,3,0,0.0,11.0,10.0,15.0,5.0,0.0
10,2025-10-25,Fortuna Sittard,FC Groningen,1 - 2,1.0543000000000002,1.5174,0,0,0,0,3,0,57,0,9,0,7,0,0.0,1.02,1.75,0.0,0.0,0.0
10,2025-10-26,Go Ahead Eagles,Excelsior,2 - 0,1.3542,0.5576,0,0,0,0,4,0,52,0,12,0,4,0,0.0,0.07,0.7,0.0,0.0,0.6
10,2025-10-25,PEC Zwolle,NEC Nijmegen,2 - 2,0.959,0.8126,0,0,0,0,6,0,35,0,10,0,3,0,0.0,0.5,0.5,0.0,0.55,0.0
10,2025-10-24,SC Heerenveen,NAC Breda,3 - 3,0.9712,1.302,0,0,0,0,4,0,54,0,10,0,4,0,0.0,0.0,2.0,0.8,0.0,0.0
10,2025-10-25,Sparta Rotterdam,Telstar,1 - 0,1.299,0.7798999999999999,0,0,0,0,6,0,47,0,14,0,6,0,2.0,0.0,0.0,0.0,0.0,0.0
11,2025-11-01,Ajax,SC Heerenveen,1 - 1,1.0541,1.1893,0,0,0,0,2,0,57,0,9,0,5,0,10.0,0.0,0.0,0.0,0.0,2.0
11,2025-11-02,FC Groningen,FC Twente,1 - 1,2.8481,1.3665,0,0,1,0,7,0,55,0,18,0,7,0,0.0,0.0,0.25,0.0,6.65,2.5
11,2025-11-02,FC Utrecht,NEC Nijmegen,1 - 0,0.7365,1.9386,0,0,0,0,4,0,39,0,11,0,2,0,0.6,1.6,2.85,0.7,0.25,4.0
11,2025-11-01,Feyenoord,FC Volendam,3 - 1,3.7472,0.8506,0,0,0,0,9,0,54,0,37,0,10,0,0.0,11.0,10.0,0.0,0.0,0.45
11,2025-11-02,Heracles Almelo,PEC Zwolle,8 - 2,4.011299999999999,0.8099999999999999,0,0,1,0,11,0,57,0,24,0,4,0,0.4,0.2,0.7,0.0,4.0,0.5
11,2025-11-01,NAC Breda,Go Ahead Eagles,1 - 0,0.5358,0.4069,0,0,0,0,2,0,44,0,8,0,2,0,0.8,1.5,0.0,1.0,0.42,5.2
11,2025-10-31,PSV,Fortuna Sittard,5 - 2,2.0937,0.9802,0,0,0,0,6,0,63,0,21,0,7,0,15.0,0.0,0.0,0.0,1.02,1.75
11,2025-11-02,Sparta Rotterdam,AZ,0 - 1,0.6577999999999999,2.5993,0,0,0,0,3,0,42,0,10,0,6,0,2.0,0.0,0.0,10.0,3.0,1.2
11,2025-11-01,Telstar,Excelsior,2 - 2,2.4936,3.8094,0,0,1,0,8,0,46,0,17,0,3,0,0.0,0.5,0.0,0.0,0.45,0.6
12,2025-11-09,AZ,PSV,1 - 5,0.5508,2.1481,0,0,0,0,3,0,47,0,8,0,4,0,10.0,9.0,1.2,15.0,0.0,0.0
12,2025-11-08,Excelsior,Heracles Almelo,1 - 2,1.8001000000000005,1.2760999999999998,0,0,1,0,5,0,45,0,12,0,6,0,0.0,0.45,0.6,0.9,0.2,1.4
12,2025-11-07,FC Twente,Telstar,0 - 0,2.1941,0.7177,1,0,0,0,7,0,66,0,27,0,10,0,0.0,4.15,1.5,0.0,0.0,0.0
12,2025-11-09,FC Utrecht,Ajax,2 - 1,1.3648,0.7353,0,0,0,0,6,0,32,0,16,0,6,0,0.0,0.8,2.85,2.5,4.0,0.0
12,2025-11-08,FC Volendam,NAC Breda,2 - 1,1.6426999999999998,0.7795000000000001,0,0,0,0,5,0,51,0,12,0,8,0,0.0,0.0,0.0,0.0,2.75,0.0
12,2025-11-08,Fortuna Sittard,SC Heerenveen,2 - 0,1.7056,1.6140000000000003,0,0,1,0,5,0,39,0,10,0,4,0,0.0,1.02,0.55,0.0,0.0,2.0
12,2025-11-09,Go Ahead Eagles,Feyenoord,2 - 1,1.481,2.775,0,0,1,0,5,0,40,0,9,0,4,0,1.0,0.42,5.2,0.0,19.0,18.0
12,2025-11-09,NEC Nijmegen,FC Groningen,2 - 0,1.7554999999999998,1.6749,0,0,0,0,5,0,55,0,13,0,9,0,0.7,0.25,0.0,0.0,0.0,0.25
12,2025-11-08,PEC Zwolle,Sparta Rotterdam,1 - 0,1.0632,0.917,0,0,0,0,3,0,36,0,11,0,3,0,0.0,4.1,2.9,0.0,0.0,0.0
13,2025-11-22,Ajax,Excelsior,1 - 2,2.133,0.5589,0,0,0,0,5,0,64,0,15,0,9,0,2.5,4.0,0.0,0.0,1.2,0.5
13,2025-11-23,FC Groningen,PEC Zwolle,2 - 2,2.6654,0.7133999999999999,0,0,0,0,13,0,64,0,39,0,13,0,0.0,0.0,0.25,0.0,2.6,0.65
13,2025-11-22,FC Volendam,FC Twente,1 - 1,1.3743999999999998,1.5853000000000002,0,0,0,0,4,0,52,0,11,0,4,0,0.0,0.0,0.0,1.5,8.65,5.0
13,2025-11-23,Feyenoord,NEC Nijmegen,2 - 4,2.7125,2.0408,0,0,0,0,5,0,55,0,19,0,7,0,0.0,44.0,18.3,0.0,0.25,0.0
13,2025-11-22,Heracles Almelo,Go Ahead Eagles,4 - 2,3.39,0.5035,0,0,0,0,12,0,46,0,22,0,6,0,0.0,0.2,1.4,1.0,0.42,0.95
13,2025-11-22,NAC Breda,PSV,0 - 1,1.2778,0.7176,0,0,0,0,3,0,47,0,16,0,6,0,0.0,1.95,0.4,15.0,0.0,0.0
13,2025-11-23,SC Heerenveen,AZ,3 - 1,2.6437,0.8218,0,0,0,0,9,0,47,0,21,0,8,0,0.0,0.0,2.0,12.0,24.0,1.2
13,2025-11-22,Sparta Rotterdam,Fortuna Sittard,1 - 1,1.7947,1.2154,0,0,0,0,4,0,61,0,13,0,7,0,0.0,0.0,0.0,0.0,0.43,0.55
13,2025-11-23,Telstar,FC Utrecht,1 - 1,1.2674,1.1316,0,0,0,0,3,0,42,0,10,0,1,0,0.0,0.0,0.0,0.0,0.8,0.0
14,2025-12-02,Ajax,FC Groningen,2 - 0,1.2682,1.3257,0,0,0,0,6,0,48,0,13,0,3,0,2.5,15.0,8.0,0.0,0.0,0.0
14,2025-11-29,Excelsior,NAC Breda,1 - 0,1.0323,1.6353,0,0,1,0,2,0,43,0,6,0,1,0,0.0,0.0,0.5,0.0,1.65,0.7
14,2025-11-30,FC Twente,AZ,1 - 0,0.9508,1.4432,0,0,0,0,2,0,51,0,7,0,2,0,0.0,6.65,0.0,10.0,3.0,1.2
14,2025-11-29,Fortuna Sittard,Heracles Almelo,1 - 1,1.6622,0.9026,0,0,0,0,5,0,57,0,23,0,11,0,0.0,0.43,0.55,0.0,0.2,1.4
14,2025-11-30,Go Ahead Eagles,FC Utrecht,2 - 2,1.491,2.5038,0,0,0,0,6,0,59,0,11,0,4,0,0.0,2.42,0.95,0.6,15.0,0.0
14,2025-11-29,NEC Nijmegen,Sparta Rotterdam,3 - 1,2.8604000000000003,1.5887000000000002,0,0,1,0,7,0,52,0,19,0,7,0,0.0,0.25,0.0,0.0,0.4,0.0
14,2025-11-28,PEC Zwolle,SC Heerenveen,2 - 1,1.5635,1.9469,0,0,0,0,4,0,44,0,11,0,3,0,0.0,4.1,0.65,0.0,0.0,2.0
14,2025-11-30,PSV,FC Volendam,3 - 0,2.1041,0.7326,0,0,0,0,8,0,62,0,19,0,5,0,15.0,0.0,0.0,0.0,0.0,0.0
14,2025-11-30,Telstar,Feyenoord,1 - 2,1.85,1.2696,0,0,0,0,2,0,49,0,12,0,3,0,0.0,0.0,0.0,7.0,36.0,18.3
15,2025-12-07,AZ,Go Ahead Eagles,2 - 2,2.4252,1.4931,0,0,0,0,7,0,48,0,23,0,11,0,10.0,9.0,1.2,0.0,0.42,0.95
15,2025-12-05,Excelsior,FC Groningen,0 - 2,1.7397999999999998,3.0434,1,0,0,0,6,0,46,0,16,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
15,2025-12-07,FC Utrecht,FC Twente,1 - 1,0.9721,1.953,0,0,0,0,4,0,37,0,12,0,6,0,0.0,0.0,0.0,0.0,6.65,0.0
15,2025-12-07,FC Volendam,NEC Nijmegen,2 - 3,2.1147,1.5675,0,0,1,0,5,0,43,0,13,0,4,0,0.0,0.0,0.0,0.0,0.25,0.0
15,2025-12-06,Feyenoord,PEC Zwolle,6 - 1,3.815,0.9454,0,0,1,0,12,0,57,0,25,0,8,0,0.0,38.0,18.3,0.0,2.6,0.65
15,2025-12-06,Fortuna Sittard,Ajax,1 - 3,2.3464,1.3071,1,0,0,0,7,0,36,0,26,0,4,0,0.0,0.43,0.95,2.5,15.0,0.0
15,2025-12-06,Heracles Almelo,Telstar,1 - 1,2.061,0.8281999999999999,0,0,0,0,6,0,46,0,15,0,6,0,0.0,0.2,1.4,0.0,0.0,0.0
15,2025-12-06,SC Heerenveen,PSV,0 - 2,0.805,0.7847,0,0,0,0,3,0,38,0,12,0,7,0,0.0,0.0,2.0,15.0,0.0,0.0
15,2025-12-07,Sparta Rotterdam,NAC Breda,1 - 0,1.7933,2.0896,0,0,0,0,6,0,41,0,12,0,1,0,1.0,0.4,0.0,0.0,0.0,0.0
16,2026-01-21,AZ,Excelsior,1 - 1,1.5218,1.0584,0,0,0,0,4,0,60,0,13,0,4,0,10.0,0.0,15.2,0.0,0.0,0.0
16,2025-12-14,Ajax,Feyenoord,2 - 0,1.2571,1.9497,0,0,0,0,7,0,43,0,15,0,3,0,5.0,35.0,0.0,0.0,36.0,21.3
16,2025-12-13,FC Groningen,FC Volendam,3 - 0,3.6114,0.1533,0,0,1,0,7,0,68,0,26,0,18,0,0.0,1.1,0.0,0.0,0.0,1.5
16,2025-12-14,FC Twente,Go Ahead Eagles,2 - 0,3.576,0.6726,0,0,1,0,7,0,54,0,23,0,3,0,0.0,6.65,0.0,0.0,0.42,0.95
16,2025-12-14,NAC Breda,FC Utrecht,1 - 1,1.9612,1.1938,0,0,0,0,3,0,56,0,16,0,6,0,0.0,1.5,0.0,0.0,3.0,0.0
16,2025-12-13,PEC Zwolle,Fortuna Sittard,1 - 0,1.1633,1.3479,0,0,0,0,3,0,35,0,8,0,2,0,0.0,3.15,0.65,0.0,2.52,0.55
16,2025-12-13,PSV,Heracles Almelo,4 - 3,3.8553,2.3342,0,0,2,0,6,0,66,0,21,0,10,0,15.0,0.0,0.0,0.5,0.0,1.4
16,2025-12-14,Sparta Rotterdam,SC Heerenveen,0 - 3,0.8359,1.3779,0,0,0,0,3,0,53,0,11,0,5,0,0.0,0.4,0.0,0.0,0.0,2.0
16,2025-12-13,Telstar,NEC Nijmegen,2 - 2,1.5714,2.4948,0,0,1,0,4,0,32,0,10,0,5,0,0.0,0.5,0.0,0.7,5.55,2.0
17,2025-12-20,Excelsior,PEC Zwolle,2 - 1,1.6187,1.1123,0,0,0,0,4,0,48,0,13,0,3,0,0.0,0.0,0.5,0.0,2.65,0.65
17,2025-12-21,FC Utrecht,PSV,1 - 2,1.7033,1.5934,0,0,0,0,3,0,43,0,17,0,2,0,2.8,0.0,1.5,26.0,15.0,32.0
17,2025-12-21,FC Volendam,Sparta Rotterdam,0 - 1,1.5025,2.9117,0,0,0,0,5,0,40,0,12,0,6,0,0.0,0.0,1.5,0.0,0.4,0.0
17,2025-12-21,Feyenoord,FC Twente,1 - 1,0.7984,3.0795,1,0,0,0,4,0,46,0,10,0,7,0,22.0,46.0,33.3,0.0,6.65,0.0
17,2025-12-21,Fortuna Sittard,AZ,4 - 3,2.0346,3.2717,0,0,0,0,6,0,34,0,15,0,5,0,0.0,1.73,2.15,10.0,9.0,1.2
17,2025-12-21,Go Ahead Eagles,FC Groningen,1 - 1,1.202,1.1601,0,0,0,0,3,0,47,0,8,0,1,0,0.0,0.42,5.45,0.0,0.0,0.0
17,2025-12-20,Heracles Almelo,SC Heerenveen,0 - 3,0.7203999999999999,2.0006,0,0,0,0,2,0,42,0,8,0,4,0,0.5,0.0,1.4,0.0,0.0,2.0
17,2025-12-20,NAC Breda,Telstar,0 - 1,0.9167,1.7138,0,0,0,0,2,0,63,0,11,0,8,0,0.0,1.65,0.3,0.0,0.0,0.0
17,2025-12-20,NEC Nijmegen,Ajax,2 - 2,1.6674,1.8638,1,0,0,0,5,0,39,0,14,0,1,0,0.7,0.25,0.0,5.0,23.0,0.0
