Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
6,2025-09-21,Gil Vicente,Estoril,2 - 0,2.6822999999999997,0.5816,0,0,1,0,3,3,51,49,16,7,4,0
6,2025-09-20,Nacional,Arouca,1 - 2,2.83,0.8600999999999999,1,1,2,0,6,3,58,42,15,10,3,5
6,2025-09-19,Rio Ave,Porto,0 - 3,0.3208,2.6915,0,0,0,0,2,7,48,52,7,19,2,10
6,2025-09-20,Santa Clara,Alverca,2 - 1,1.6745999999999999,0.3138,0,0,0,0,6,3,55,45,14,3,7,0
6,2025-09-22,Sporting CP,Moreirense,3 - 0,4.2499,0.16770000000000002,0,0,2,0,14,1,61,39,25,4,6,4
6,2025-09-21,Tondela,Estrela Amadora,0 - 0,1.8582,1.1048,1,0,0,0,8,3,54,46,17,8,5,2
6,2025-09-20,Vitória Guimarães,Sporting Braga,1 - 1,1.3316999999999999,1.4599,0,0,1,0,3,5,38,62,11,17,3,5
7,2025-09-28,Alverca,Vitória Guimarães,2 - 0,1.4658,1.3738,1,0,1,0,4,3,43,57,11,19,1,5
7,2025-09-29,Arouca,Porto,0 - 4,0.9023,2.3337,0,1,0,0,3,5,47,53,13,16,5,8
7,2025-09-26,Benfica,Gil Vicente,2 - 1,1.4980000000000002,1.5675,0,1,1,0,4,7,47,53,10,16,0,7
7,2025-09-27,Estoril,Sporting CP,0 - 1,0.2799,1.383,0,0,0,0,2,2,38,62,7,9,3,9
7,2025-09-27,Estrela Amadora,AVS,3 - 0,1.9964,0.6960999999999999,1,1,0,0,6,2,55,45,11,11,6,6
7,2025-09-28,Famalicão,Rio Ave,0 - 0,2.8246999999999995,0.6023,0,0,0,0,5,3,58,42,28,5,11,6
7,2025-09-27,Moreirense,Casa Pia,2 - 1,1.2968,1.5574000000000001,0,0,0,0,4,4,54,46,12,20,6,8
7,2025-09-27,Santa Clara,Tondela,1 - 2,2.065,1.8546,0,0,1,1,5,5,53,47,11,12,3,4
7,2025-09-28,Sporting Braga,Nacional,0 - 1,0.5853,1.5917999999999999,0,0,0,0,1,5,60,40,9,13,6,3
8,2025-10-04,AVS,Alverca,1 - 3,0.7099,1.9656,0,0,0,0,2,6,49,51,5,12,0,5
8,2025-10-05,Arouca,Famalicão,1 - 1,0.5891000000000001,1.8287999999999998,1,0,0,0,3,5,46,54,7,14,4,11
8,2025-10-03,Casa Pia,Estoril,2 - 2,1.459,0.7514000000000001,0,0,0,0,5,3,51,49,11,10,6,7
8,2025-10-04,Gil Vicente,Estrela Amadora,2 - 0,2.5903,0.8898999999999999,1,0,4,0,7,5,43,57,15,15,5,7
8,2025-10-04,Nacional,Moreirense,3 - 2,2.532,1.7115,0,1,2,0,7,4,58,42,17,10,2,4
8,2025-10-05,Porto,Benfica,0 - 0,1.0406,0.134,0,0,0,0,2,1,51,49,8,4,3,3
8,2025-10-05,Rio Ave,Tondela,3 - 0,1.2954999999999999,1.0175,1,1,0,0,7,3,47,53,13,13,6,7
8,2025-10-05,Sporting CP,Sporting Braga,1 - 1,1.4206999999999999,1.3187,0,0,0,1,3,5,44,56,13,11,1,5
8,2025-10-04,Vitória Guimarães,Santa Clara,2 - 1,1.712,1.4167,0,0,0,0,7,5,52,48,14,13,9,3
9,2025-10-24,Alverca,Gil Vicente,0 - 4,1.4711,1.4411,0,1,1,0,2,5,56,44,6,12,1,4
9,2025-10-25,Benfica,Arouca,5 - 0,4.4862,0.4015,0,0,3,0,8,0,53,47,17,5,9,1
9,2025-10-26,Estoril,Nacional,1 - 1,1.6105,1.3698,0,0,1,0,4,4,59,41,13,9,6,5
9,2025-10-25,Estrela Amadora,Rio Ave,1 - 2,0.8272999999999999,0.6563,0,0,0,0,2,2,57,43,16,8,4,5
9,2025-10-26,Famalicão,Vitória Guimarães,2 - 0,1.6175,0.532,0,0,0,0,10,3,50,50,15,13,5,4
9,2025-10-27,Moreirense,Porto,1 - 2,0.32,2.0881,0,0,0,1,1,7,39,61,8,16,2,7
9,2025-10-25,Santa Clara,AVS,2 - 0,2.056,0.24169999999999997,0,0,1,0,5,2,60,40,20,7,8,4
9,2025-10-26,Sporting Braga,Casa Pia,4 - 0,2.0362999999999998,0.1779,0,0,1,0,8,1,61,39,15,3,4,2
9,2025-10-26,Tondela,Sporting CP,0 - 3,0.6334,3.0679999999999996,0,0,0,0,2,15,34,66,9,29,2,9
10,2025-11-02,AVS,Tondela,2 - 2,0.9315999999999999,1.837,0,0,0,1,5,3,55,45,15,10,5,3
