Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
13,2025-11-30,Lecce,Torino,2 - 1,0.8639,1.7348,0,0,0,1,2,6,48,52,10,15,6,6
13,2025-11-29,Parma,Udinese,0 - 2,0.9172,1.4636,1,0,0,1,2,5,51,49,17,14,5,9
13,2025-11-30,Pisa,Inter,0 - 2,1.7997999999999998,2.0056,0,0,0,0,2,3,40,60,10,14,4,6
13,2025-11-30,Roma,Napoli,0 - 1,0.43620000000000003,1.0938999999999999,0,0,0,0,2,5,56,44,8,7,4,2
14,2025-12-07,Cagliari,Roma,1 - 0,1.2588000000000001,0.6078,0,1,0,0,8,2,47,53,15,6,4,1
14,2025-12-07,Cremonese,Lecce,2 - 0,1.9297,1.1731,0,0,1,0,4,1,49,51,11,9,5,5
14,2025-12-06,Hellas Verona,Atalanta,3 - 1,1.3658000000000001,1.7782,0,0,0,1,7,5,36,64,12,12,5,5
14,2025-12-06,Inter,Como,4 - 0,1.7941,1.12,0,0,0,0,7,3,42,58,11,15,7,4
14,2025-12-07,Lazio,Bologna,1 - 1,1.2361,1.4194,1,0,0,0,9,6,47,53,16,13,7,3
14,2025-12-07,Napoli,Juventus,2 - 1,1.5159,0.4093,0,0,0,0,4,2,50,50,9,5,9,0
14,2025-12-08,Pisa,Parma,0 - 1,1.7637999999999998,1.1661000000000001,1,0,0,1,2,2,60,40,14,9,6,0
14,2025-12-06,Sassuolo,Fiorentina,3 - 1,1.1650999999999998,1.3267000000000002,0,0,0,1,5,1,40,60,13,9,7,1
14,2025-12-08,Torino,AC Milan,2 - 3,1.0841,2.1169000000000002,0,0,1,0,4,6,36,64,8,17,2,4
14,2025-12-08,Udinese,Genoa,1 - 2,1.4552,1.4192,0,0,0,1,6,6,58,42,23,12,6,2
15,2025-12-14,AC Milan,Sassuolo,2 - 2,1.2927,1.203,0,0,0,0,5,3,59,41,13,8,7,3
15,2025-12-13,Atalanta,Cagliari,2 - 1,2.4975,0.5938,0,0,0,0,8,1,59,41,17,8,5,4
15,2025-12-14,Bologna,Juventus,0 - 1,1.2610999999999999,2.0237,1,0,0,0,4,3,51,49,11,13,3,4
15,2025-12-14,Fiorentina,Hellas Verona,1 - 2,1.6118999999999999,1.1104,0,0,0,0,4,3,65,35,20,13,9,4
15,2025-12-14,Genoa,Inter,1 - 2,0.3951,1.4144999999999999,0,0,0,0,3,8,36,64,5,18,1,6
15,2025-12-12,Lecce,Pisa,1 - 0,2.1508000000000003,0.3818,0,0,0,0,3,0,51,49,21,5,12,1
15,2025-12-13,Parma,Lazio,0 - 1,1.5783,1.2736999999999998,0,2,0,0,5,5,47,53,19,15,4,4
15,2025-12-15,Roma,Como,1 - 0,1.2297999999999998,0.5981000000000001,0,0,0,0,4,1,53,47,14,13,6,3
15,2025-12-13,Torino,Cremonese,1 - 0,1.7271999999999998,0.671,0,0,0,0,6,3,46,54,18,10,6,6
15,2025-12-14,Udinese,Napoli,1 - 0,1.3240999999999998,1.0217,0,0,0,0,5,0,38,62,18,7,1,3
16,2025-12-21,Cagliari,Pisa,2 - 2,1.1834,2.7150999999999996,0,0,0,1,5,3,59,41,14,15,2,6
16,2026-01-15,Como,AC Milan,1 - 3,1.9556000000000002,1.3604,0,0,0,1,8,4,68,32,18,7,8,4
16,2025-12-21,Fiorentina,Udinese,5 - 1,2.4996,0.7625,0,1,0,0,7,4,63,37,20,11,1,4
16,2025-12-21,Genoa,Atalanta,0 - 1,0.6930000000000001,2.1952,1,0,0,0,3,4,29,71,6,16,6,10
16,2026-01-15,Hellas Verona,Bologna,2 - 3,1.2078,0.8372,0,0,0,0,5,5,39,61,15,14,4,5
16,2026-01-14,Inter,Lecce,1 - 0,1.7950000000000002,0.5056999999999999,0,0,0,0,7,1,68,32,21,10,11,3
16,2025-12-20,Juventus,Roma,2 - 1,2.1978,1.5118,0,0,0,0,9,5,41,59,13,14,2,4
16,2025-12-20,Lazio,Cremonese,0 - 0,0.3526,0.5273,0,1,0,0,2,2,57,43,8,9,3,0
16,2026-01-14,Napoli,Parma,0 - 0,1.5126,0.34309999999999996,0,0,0,0,4,1,69,31,16,4,7,1
