Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
24,2026-03-01,Eintracht Frankfurt,SC Freiburg,2 - 0,1.3408,0.6116,0,0,0,0,7,0,63,0,15,0,5,0
24,2026-02-27,FC Augsburg,FC Köln,2 - 0,1.2701,0.4908,0,0,0,0,4,0,46,0,14,0,6,0
24,2026-03-01,Hamburger SV,RB Leipzig,1 - 2,0.5441,3.3947000000000003,0,0,0,0,3,0,42,0,7,0,4,0
24,2026-02-28,TSG Hoffenheim,St. Pauli,0 - 1,2.8363,0.8085999999999999,0,0,0,0,11,0,65,0,20,0,10,0
24,2026-03-01,VfB Stuttgart,VfL Wolfsburg,4 - 0,3.6441,1.0112,0,0,0,0,11,0,63,0,24,0,7,0
24,2026-02-28,Werder Bremen,Heidenheim,2 - 0,1.6603999999999999,1.1823,0,0,0,0,6,0,49,0,17,0,3,0
25,2026-03-06,FC Bayern München,Borussia Mönchengladbach,4 - 1,2.7106,1.2368,0,0,1,0,9,0,70,0,18,0,7,0
25,2026-03-07,FC Köln,Borussia Dortmund,1 - 2,1.5698999999999999,1.4753,1,0,0,0,4,0,39,0,14,0,9,0
25,2026-03-08,FC Union Berlin,Werder Bremen,1 - 4,1.2260000000000002,1.9402,1,0,1,0,2,0,26,0,9,0,1,0
25,2026-03-07,FSV Mainz 05,VfB Stuttgart,2 - 2,2.9114,1.1661000000000001,0,0,0,0,6,0,38,0,18,0,5,0
25,2026-03-07,Heidenheim,TSG Hoffenheim,2 - 4,1.0332,2.6260000000000003,0,0,0,0,2,0,46,0,8,0,4,0
25,2026-03-07,RB Leipzig,FC Augsburg,2 - 1,2.0722,3.2640000000000002,0,0,0,0,8,0,61,0,17,0,6,0
25,2026-03-07,SC Freiburg,Bayer 04 Leverkusen,3 - 3,3.0379,1.8051,0,0,0,0,9,0,47,0,21,0,5,0
25,2026-03-08,St. Pauli,Eintracht Frankfurt,0 - 0,0.5909,0.6746,0,0,0,0,2,0,28,0,11,0,6,0
25,2026-03-07,VfL Wolfsburg,Hamburger SV,1 - 2,2.1774,1.9169,1,0,1,0,4,0,52,0,14,0,7,0
26,2026-03-14,Bayer 04 Leverkusen,FC Bayern München,1 - 1,2.8564999999999996,1.2768,0,0,0,0,7,0,45,0,21,0,4,0
26,2026-03-14,Borussia Dortmund,FC Augsburg,2 - 0,2.5594,0.5039,0,0,0,0,5,0,61,0,16,0,12,0
26,2026-03-13,Borussia Mönchengladbach,St. Pauli,2 - 0,0.693,0.6445,0,0,0,0,4,0,40,0,10,0,2,0
26,2026-03-14,Eintracht Frankfurt,Heidenheim,1 - 0,1.1932999999999998,0.0793,1,0,0,0,4,0,66,0,12,0,5,0
26,2026-03-14,Hamburger SV,FC Köln,1 - 1,0.3287,1.1347,0,0,0,0,1,0,45,0,5,0,1,0
26,2026-03-15,SC Freiburg,FC Union Berlin,0 - 1,1.3947999999999998,0.6356999999999999,0,0,0,0,6,0,73,0,19,0,6,0
26,2026-03-14,TSG Hoffenheim,VfL Wolfsburg,1 - 1,1.9224,0.3715,0,0,0,0,6,0,69,0,21,0,16,0
26,2026-03-15,VfB Stuttgart,RB Leipzig,1 - 0,1.3194,0.9992999999999999,0,0,0,0,4,0,57,0,13,0,5,0
26,2026-03-15,Werder Bremen,FSV Mainz 05,0 - 2,1.3344,1.491,0,0,0,0,3,0,66,0,16,0,9,0
27,2026-03-21,Borussia Dortmund,Hamburger SV,3 - 2,5.7012,1.1492,0,0,3,0,8,0,68,0,24,0,11,0
27,2026-03-22,FC Augsburg,VfB Stuttgart,2 - 5,1.5011,2.357,0,0,0,0,7,0,40,0,13,0,2,0
27,2026-03-21,FC Bayern München,FC Union Berlin,4 - 0,3.8483,0.3081,0,0,0,0,9,0,74,0,31,0,12,0
27,2026-03-21,FC Köln,Borussia Mönchengladbach,3 - 3,1.5672,0.9299999999999999,1,0,0,0,5,0,51,0,12,0,5,0
27,2026-03-22,FSV Mainz 05,Eintracht Frankfurt,2 - 1,1.426,1.3998000000000002,0,0,0,0,5,0,30,0,8,0,5,0
27,2026-03-21,Heidenheim,Bayer 04 Leverkusen,3 - 3,1.5695000000000001,1.6259000000000001,0,0,1,0,5,0,37,0,9,0,2,0
27,2026-03-20,RB Leipzig,TSG Hoffenheim,5 - 0,2.356,1.0004,0,0,0,0,9,0,50,0,14,0,1,0
27,2026-03-22,St. Pauli,SC Freiburg,1 - 2,1.7855999999999999,2.294,0,0,0,0,5,0,49,0,12,0,3,0
27,2026-03-21,VfL Wolfsburg,Werder Bremen,0 - 1,0.9442999999999999,0.38180000000000003,1,0,0,0,4,0,57,0,11,0,8,0
28,2026-04-04,Bayer 04 Leverkusen,VfL Wolfsburg,6 - 3,4.0907,1.8326,0,0,2,0,11,0,69,0,25,0,12,0
28,2026-04-04,Borussia Mönchengladbach,Heidenheim,2 - 2,1.0720999999999998,1.2453999999999998,0,0,0,0,7,0,52,0,15,0,2,0
28,2026-04-05,Eintracht Frankfurt,FC Köln,2 - 2,2.3752999999999997,2.8427,0,0,0,0,7,0,67,0,20,0,8,0
28,2026-04-05,FC Union Berlin,St. Pauli,1 - 1,1.7247999999999999,0.3902,0,0,0,0,8,0,55,0,16,0,7,0
28,2026-04-04,Hamburger SV,FC Augsburg,1 - 1,2.5398000000000005,2.8308,1,0,0,0,4,0,53,0,18,0,9,0
28,2026-04-04,SC Freiburg,FC Bayern München,2 - 3,1.916,2.8466,0,0,0,0,4,0,30,0,13,0,5,0
28,2026-04-04,TSG Hoffenheim,FSV Mainz 05,1 - 2,1.4296000000000002,1.6729,0,0,0,0,5,0,60,0,16,0,7,0
28,2026-04-04,VfB Stuttgart,Borussia Dortmund,0 - 2,0.739,0.6075999999999999,0,0,0,0,3,0,67,0,13,0,5,0
28,2026-04-04,Werder Bremen,RB Leipzig,1 - 2,1.6116,0.9322999999999999,0,0,0,0,5,0,55,0,13,0,1,0
29,2026-04-11,Borussia Dortmund,Bayer 04 Leverkusen,0 - 1,1.2128,0.6703,0,0,0,0,1,0,53,0,14,0,5,0
29,2026-04-10,FC Augsburg,TSG Hoffenheim,2 - 2,1.9901,1.2195,0,0,1,0,8,0,34,0,17,0,4,0
29,2026-04-12,FC Köln,Werder Bremen,3 - 1,3.7918999999999996,0.9843000000000001,0,0,1,0,10,0,58,0,27,0,8,0
29,2026-04-12,FSV Mainz 05,SC Freiburg,0 - 1,0.7377999999999999,0.6106999999999999,0,0,0,0,3,0,51,0,10,0,6,0
29,2026-04-11,Heidenheim,FC Union Berlin,3 - 1,2.2229,0.9623,0,0,0,0,3,0,45,0,7,0,3,0
29,2026-04-11,RB Leipzig,Borussia Mönchengladbach,1 - 0,2.3592000000000004,1.8538000000000001,0,0,0,0,11,0,52,0,24,0,11,0
29,2026-04-11,St. Pauli,FC Bayern München,0 - 5,0.6082000000000001,3.1924,0,0,0,0,3,0,23,0,6,0,3,0
29,2026-04-12,VfB Stuttgart,Hamburger SV,4 - 0,3.3565,0.6392,0,0,1,0,11,0,65,0,23,0,8,0
29,2026-04-11,VfL Wolfsburg,Eintracht Frankfurt,1 - 2,2.5949999999999998,0.8828,0,0,0,0,7,0,51,0,22,0,7,0
30,2026-04-18,Bayer 04 Leverkusen,FC Augsburg,1 - 2,5.3059,1.3985,0,0,0,0,10,0,71,0,36,0,11,0
30,2026-04-19,Borussia Mönchengladbach,FSV Mainz 05,1 - 1,0.7704,2.2991,0,0,0,0,4,0,38,0,9,0,0,0
30,2026-04-18,Eintracht Frankfurt,RB Leipzig,1 - 3,1.2629,2.5274,0,0,0,0,5,0,51,0,16,0,4,0
30,2026-04-19,FC Bayern München,VfB Stuttgart,4 - 2,4.2267,1.1739,0,0,0,0,9,0,66,0,28,0,11,0
30,2026-04-18,FC Union Berlin,VfL Wolfsburg,1 - 2,1.9428000000000003,0.2118,0,0,0,0,7,0,54,0,25,0,11,0
30,2026-04-19,SC Freiburg,Heidenheim,2 - 1,2.072,1.8885,0,0,0,0,4,0,46,0,17,0,5,0
30,2026-04-17,St. Pauli,FC Köln,1 - 1,1.6662000000000001,1.5527,0,0,0,0,6,0,48,0,14,0,8,0
30,2026-04-18,TSG Hoffenheim,Borussia Dortmund,2 - 1,2.351,0.8581000000000001,0,0,2,0,4,0,46,0,13,0,4,0
30,2026-04-18,Werder Bremen,Hamburger SV,3 - 1,1.6759,0.6365000000000001,0,0,0,0,10,0,57,0,18,0,7,0
