Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
25,2026-03-08,LOSC Lille,Lorient,1 - 1,0.6393,0.5918,0,0,0,0,2,5,58,42,12,9,5,1
25,2026-03-08,Lens,Metz,3 - 0,2.9035,0.4312,0,0,0,0,7,0,52,48,24,5,6,4
25,2026-03-07,Nantes,Angers SCO,0 - 1,0.8611,0.6282000000000001,0,0,0,0,3,4,49,51,13,11,3,4
25,2026-03-08,Nice,Rennes,0 - 4,1.5194,1.9112,0,0,0,1,2,7,40,60,14,12,7,1
25,2026-03-08,Olympique Lyonnais,Paris,1 - 1,2.0299,1.4447,0,0,1,0,4,4,62,38,14,14,8,2
25,2026-03-06,Paris Saint Germain,Monaco,1 - 3,1.9174000000000002,1.2728000000000002,0,0,0,0,6,6,72,28,20,11,7,3
25,2026-03-07,Toulouse,Olympique Marseille,0 - 1,0.968,0.7013,0,0,0,0,2,3,49,51,12,10,4,2
26,2026-03-14,Angers SCO,Nice,0 - 2,0.9825,1.2835,0,0,0,0,1,8,47,53,10,12,7,6
26,2026-03-15,Le Havre,Olympique Lyonnais,0 - 0,0.9623,1.2793999999999999,1,0,0,0,4,4,35,65,12,13,2,2
26,2026-03-14,Lorient,Lens,2 - 1,2.0395,1.6412999999999998,0,0,0,0,3,6,34,66,6,20,1,10
26,2026-03-15,Metz,Toulouse,3 - 4,2.0044,1.6750000000000003,0,0,0,0,8,6,50,50,17,19,4,4
26,2026-03-14,Monaco,Brest,2 - 0,1.7489999999999999,1.4146999999999998,0,0,0,0,4,1,56,44,10,13,3,8
26,2026-03-13,Olympique Marseille,Auxerre,1 - 0,1.1424,0.38780000000000003,0,0,0,0,3,3,58,42,16,8,9,2
26,2026-03-15,Rennes,LOSC Lille,1 - 2,1.6631,1.3891,0,0,0,0,4,3,59,41,12,8,5,2
26,2026-03-15,Strasbourg,Paris,0 - 0,1.3737000000000001,0.6514,0,0,0,0,3,2,61,39,12,11,12,4
27,2026-03-21,Auxerre,Brest,3 - 0,1.5206000000000002,0.9433,1,0,0,0,7,2,44,56,11,9,6,3
27,2026-03-20,Lens,Angers SCO,5 - 1,3.0183,1.9022,0,0,0,0,9,5,57,43,26,16,7,3
27,2026-03-22,Nantes,Strasbourg,2 - 3,1.3902999999999999,2.1081,0,0,0,0,9,9,37,63,13,13,3,6
27,2026-03-21,Nice,Paris Saint Germain,0 - 4,0.4561,2.6853000000000002,1,0,0,1,1,10,26,74,6,17,2,5
27,2026-03-22,Olympique Lyonnais,Monaco,1 - 2,1.1878,2.8897000000000004,1,0,0,1,4,7,57,43,15,21,2,6
27,2026-03-22,Olympique Marseille,LOSC Lille,1 - 2,0.8361000000000001,1.2405,0,0,0,0,3,4,55,45,14,11,6,4
27,2026-03-22,Paris,Le Havre,3 - 2,1.575,2.4317,1,0,0,0,4,6,41,59,15,20,9,5
27,2026-03-22,Rennes,Metz,0 - 0,1.7439,0.4353,0,0,0,0,8,2,68,32,25,7,8,2
27,2026-03-21,Toulouse,Lorient,1 - 0,1.0473000000000001,0.7199,0,0,0,0,4,2,42,58,12,7,1,4
28,2026-04-05,Angers SCO,Olympique Lyonnais,0 - 0,0.4437,0.9804,0,0,0,0,1,2,32,68,7,11,3,7
28,2026-04-04,Brest,Rennes,3 - 4,1.1812,3.2102,0,0,0,2,4,7,40,60,10,15,3,7
28,2026-04-04,LOSC Lille,Lens,3 - 0,2.6051,0.6079,0,0,1,0,7,1,56,44,13,5,3,3
28,2026-04-05,Le Havre,Auxerre,1 - 1,0.6596,1.4892999999999998,0,0,0,0,3,2,53,47,10,12,5,5
28,2026-04-05,Lorient,Paris,1 - 1,1.1454,1.2785,0,0,0,0,3,5,49,51,10,7,5,6
28,2026-04-05,Metz,Nantes,0 - 0,2.012,0.7661,0,1,0,0,5,2,66,34,19,6,6,3
28,2026-04-05,Monaco,Olympique Marseille,2 - 1,0.9306,1.92,0,0,0,0,3,9,48,52,7,19,0,8
28,2026-04-03,Paris Saint Germain,Toulouse,3 - 1,1.4921,0.149,0,0,0,0,7,1,72,28,17,5,5,2
28,2026-04-04,Strasbourg,Nice,3 - 1,3.0811,0.5588,0,0,0,0,6,3,59,41,16,8,4,10
29,2026-04-11,Auxerre,Nantes,0 - 0,0.6645,1.1633,0,0,0,0,0,4,54,46,5,13,3,2
29,2026-04-12,Nice,Le Havre,1 - 1,2.2840999999999996,2.1143,0,0,0,0,5,6,46,54,15,11,5,2
29,2026-04-12,Olympique Lyonnais,Lorient,2 - 0,1.1095000000000002,1.3027,0,0,0,0,5,6,53,47,11,12,4,6
29,2026-04-10,Olympique Marseille,Metz,3 - 1,2.3911000000000002,0.3257,0,0,0,0,9,2,54,46,18,6,7,4
29,2026-04-10,Paris,Monaco,4 - 1,2.436,2.1467,0,0,0,0,6,5,34,66,12,19,1,11
29,2026-04-11,Rennes,Angers SCO,2 - 1,1.2942,1.1574,0,0,0,1,7,4,60,40,15,6,11,3
29,2026-04-12,Toulouse,LOSC Lille,0 - 4,1.213,1.975,1,0,0,1,1,8,37,63,9,14,4,2
30,2026-04-18,Angers SCO,Le Havre,1 - 1,1.0759,1.6757000000000002,0,1,0,0,5,8,44,56,11,16,4,3
30,2026-04-18,LOSC Lille,Nice,0 - 0,0.6966,0.1825,0,0,0,0,2,1,62,38,9,5,5,3
30,2026-04-17,Lens,Toulouse,3 - 2,3.3404,0.2721,0,1,0,0,13,2,78,22,41,5,14,1
30,2026-04-18,Lorient,Olympique Marseille,2 - 0,1.2431,2.0385,0,0,0,0,4,2,43,57,11,16,1,7
30,2026-04-19,Metz,Paris,1 - 3,0.9362,1.4084,0,0,0,0,6,7,51,49,13,15,6,5
30,2026-04-19,Monaco,Auxerre,2 - 2,2.1793,0.7352,0,0,1,0,6,7,69,31,15,12,11,3
30,2026-04-19,Nantes,Brest,1 - 1,0.9456,0.3241,1,0,0,0,4,2,44,56,17,4,11,0
30,2026-04-19,Paris Saint Germain,Olympique Lyonnais,1 - 2,3.3409,0.847,0,0,1,0,6,5,77,23,23,6,13,5
30,2026-04-19,Strasbourg,Rennes,0 - 3,0.7453,3.352,0,0,0,0,1,9,55,45,9,26,2,9
