Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
29,2026-04-04,PSV,FC Utrecht,4 - 3,2.7423,1.2675,0,0,0,0,8,0,63,0,19,0,8,0
29,2026-04-05,SC Heerenveen,Heracles Almelo,4 - 1,4.3950000000000005,1.3872,0,0,1,0,14,0,66,0,24,0,8,0
29,2026-04-04,Telstar,FC Groningen,0 - 2,1.0026,2.0417,0,0,0,0,3,0,50,0,14,0,5,0
30,2026-04-12,AZ,SC Heerenveen,3 - 0,2.3952999999999998,0.7345,0,0,0,0,10,0,58,0,23,0,6,0
30,2026-04-11,FC Groningen,Go Ahead Eagles,0 - 0,2.1632,1.1680000000000001,0,0,0,0,5,0,54,0,24,0,8,0
30,2026-04-10,FC Twente,FC Volendam,2 - 1,2.0505,0.7389,0,0,0,0,9,0,58,0,23,0,7,0
30,2026-04-11,FC Utrecht,Telstar,4 - 1,1.5292999999999999,1.0513000000000001,0,0,0,0,9,0,41,0,18,0,7,0
30,2026-04-12,Fortuna Sittard,NAC Breda,1 - 1,1.2516999999999998,0.9981000000000001,0,0,0,0,2,0,44,0,10,0,5,0
30,2026-04-11,Heracles Almelo,Ajax,0 - 3,0.8544,1.5204000000000002,0,0,0,0,3,0,40,0,14,0,7,0
30,2026-04-12,NEC Nijmegen,Feyenoord,1 - 1,2.4603,1.7137,0,0,0,0,4,0,58,0,15,0,4,0
30,2026-04-12,PEC Zwolle,Excelsior,2 - 2,2.2244,2.0561,0,0,0,0,5,0,49,0,15,0,5,0
30,2026-04-11,Sparta Rotterdam,PSV,0 - 2,1.1702,2.169,0,0,0,0,4,0,39,0,9,0,2,0
