Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
6,2025-10-04,Atalanta,Como,1 - 1,1.2779,0.9628,0,0,0,0,4,0,51,0,16,0,8,0
6,2025-10-05,Bologna,Pisa,4 - 0,3.1129000000000002,0.0416,0,0,0,0,7,0,71,0,24,0,2,0
6,2025-10-05,Fiorentina,Roma,1 - 2,1.0316,1.6297,0,0,0,0,3,0,45,0,11,0,3,0
6,2025-10-03,Hellas Verona,Sassuolo,0 - 1,1.2174,2.1351999999999998,0,0,0,0,9,0,58,0,17,0,4,0
6,2025-10-04,Inter,Cremonese,4 - 1,2.7173,0.6252,0,0,0,0,9,0,66,0,27,0,13,0
6,2025-10-05,Juventus,AC Milan,0 - 0,1.0828,1.9618,0,0,0,0,3,0,51,0,12,0,6,0
6,2025-10-04,Lazio,Torino,3 - 3,1.4456,1.6597000000000002,0,0,1,0,4,0,49,0,9,0,3,0
6,2025-10-05,Napoli,Genoa,2 - 1,1.7045,0.6094999999999999,0,0,0,0,5,0,69,0,12,0,7,0
6,2025-10-04,Parma,Lecce,0 - 1,0.6771,0.6159000000000001,0,0,0,0,2,0,63,0,10,0,4,0
6,2025-10-05,Udinese,Cagliari,1 - 1,2.8663,0.8844,0,0,0,0,4,0,60,0,23,0,7,0
7,2025-10-19,AC Milan,Fiorentina,2 - 1,2.159,1.1049,0,0,1,0,4,0,56,0,14,0,1,0
7,2025-10-19,Atalanta,Lazio,0 - 0,2.3842,0.33440000000000003,0,0,0,0,6,0,58,0,16,0,7,0
7,2025-10-19,Cagliari,Bologna,0 - 2,0.1716,0.8694,0,0,0,0,3,0,42,0,4,0,2,0
7,2025-10-19,Como,Juventus,2 - 0,1.3346,1.1732,0,0,0,0,6,0,45,0,12,0,4,0
7,2025-10-20,Cremonese,Udinese,1 - 1,0.9887999999999999,0.9773,0,0,0,0,4,0,52,0,11,0,5,0
7,2025-10-19,Genoa,Parma,0 - 0,2.2161,0.0637,0,0,1,0,7,0,69,0,23,0,3,0
7,2025-10-18,Lecce,Sassuolo,0 - 0,0.9504,0.4084,0,0,0,0,2,0,52,0,11,0,6,0
7,2025-10-18,Pisa,Hellas Verona,0 - 0,0.6872,1.2843000000000002,0,0,0,0,0,0,60,0,7,0,3,0
7,2025-10-18,Roma,Inter,0 - 1,1.4298,1.0879999999999999,0,0,0,0,5,0,57,0,15,0,4,0
7,2025-10-18,Torino,Napoli,1 - 0,1.6757,2.089,0,0,0,0,2,0,31,0,12,0,3,0
8,2025-10-24,AC Milan,Pisa,2 - 2,1.6635,1.1434,0,0,0,0,7,0,68,0,20,0,6,0
8,2025-10-25,Cremonese,Atalanta,1 - 1,1.0499,1.9162,0,0,0,0,5,0,35,0,9,0,2,0
8,2025-10-26,Fiorentina,Bologna,2 - 2,3.5961,0.8167,0,0,2,0,7,0,50,0,19,0,5,0
8,2025-10-26,Hellas Verona,Cagliari,2 - 2,1.5139,0.3922,0,0,0,0,6,0,37,0,10,0,3,0
8,2025-10-26,Lazio,Juventus,1 - 0,1.1495,1.5872,0,0,0,0,3,0,40,0,13,0,2,0
8,2025-10-25,Napoli,Inter,3 - 1,1.3872,1.8196999999999999,0,0,1,0,3,0,43,0,7,0,1,0
8,2025-10-25,Parma,Como,0 - 0,0.6756,0.6817,0,0,0,0,3,0,29,0,10,0,3,0
8,2025-10-26,Sassuolo,Roma,0 - 1,0.9702,1.2798,0,0,0,0,1,0,41,0,11,0,6,0
8,2025-10-26,Torino,Genoa,2 - 1,1.6182,1.6335,0,0,0,0,6,0,59,0,13,0,9,0
8,2025-10-25,Udinese,Lecce,3 - 2,1.0809,0.47409999999999997,0,0,0,0,4,0,44,0,8,0,4,0
9,2025-10-28,Atalanta,AC Milan,1 - 1,1.7561,0.4567,0,0,0,0,3,0,56,0,17,0,9,0
9,2025-10-29,Bologna,Torino,0 - 0,0.5152,0.7116,0,0,0,0,2,0,71,0,11,0,3,0
9,2025-10-30,Cagliari,Sassuolo,1 - 2,0.9042,0.7061,0,0,0,0,1,0,46,0,8,0,3,0
9,2025-10-29,Como,Hellas Verona,3 - 1,1.171,1.4409,0,0,0,0,5,0,71,0,15,0,1,0
9,2025-10-29,Genoa,Cremonese,0 - 2,1.8539,1.6901000000000002,0,0,0,0,1,0,54,0,16,0,7,0
9,2025-10-29,Inter,Fiorentina,3 - 0,2.9443,1.0009,0,0,1,0,8,0,64,0,22,0,8,0
9,2025-10-29,Juventus,Udinese,3 - 1,3.6497,0.6746,0,0,2,0,11,0,57,0,25,0,8,0
9,2025-10-28,Lecce,Napoli,0 - 1,1.2232,1.0188000000000001,0,0,1,0,2,0,41,0,7,0,3,0
9,2025-10-30,Pisa,Lazio,0 - 0,0.9341,0.6172,0,0,0,0,2,0,39,0,10,0,3,0
9,2025-10-29,Roma,Parma,2 - 1,1.0069,0.9064,0,0,0,0,6,0,60,0,18,0,9,0
10,2025-11-02,AC Milan,Roma,1 - 0,3.3305,2.3066,0,0,0,0,8,0,37,0,17,0,7,0
10,2025-11-01,Cremonese,Juventus,1 - 2,0.6061,1.8695000000000002,0,0,0,0,2,0,51,0,9,0,2,0
10,2025-11-02,Fiorentina,Lecce,0 - 1,1.2678,0.9212,0,0,0,0,4,0,63,0,15,0,4,0
10,2025-11-02,Hellas Verona,Inter,1 - 2,0.579,1.0652,0,0,0,0,2,0,27,0,8,0,4,0
10,2025-11-03,Lazio,Cagliari,2 - 0,1.0386,1.5628000000000002,0,0,0,0,3,0,51,0,8,0,7,0
10,2025-11-01,Napoli,Como,0 - 0,0.6679,1.2675,0,0,0,0,8,0,45,0,13,0,4,0
10,2025-11-02,Parma,Bologna,1 - 3,0.34650000000000003,2.9643,1,0,0,0,1,0,35,0,7,0,1,0
10,2025-11-03,Sassuolo,Genoa,1 - 2,1.146,1.5209000000000001,0,0,0,0,4,0,61,0,13,0,3,0
10,2025-11-02,Torino,Pisa,2 - 2,1.3641,1.8521,0,0,0,0,3,0,64,0,15,0,4,0
10,2025-11-01,Udinese,Atalanta,1 - 0,0.6439,0.5666,0,0,0,0,5,0,40,0,11,0,5,0
11,2025-11-09,Atalanta,Sassuolo,0 - 3,1.3574000000000002,2.0606,0,0,0,0,2,0,68,0,14,0,4,0
11,2025-11-09,Bologna,Napoli,2 - 0,0.9296,0.22499999999999998,0,0,0,0,4,0,41,0,11,0,5,0
11,2025-11-08,Como,Cagliari,0 - 0,0.8672,0.8226,0,0,0,0,6,0,75,0,10,0,10,0
11,2025-11-09,Genoa,Fiorentina,2 - 2,1.6272000000000002,1.4028,0,0,1,0,6,0,41,0,10,0,3,0
11,2025-11-09,Inter,Lazio,2 - 0,1.893,0.5182,0,0,0,0,3,0,54,0,8,0,3,0
11,2025-11-08,Juventus,Torino,0 - 0,1.4444,0.8636999999999999,0,0,0,0,6,0,72,0,22,0,6,0
11,2025-11-08,Lecce,Hellas Verona,0 - 0,0.8613,0.8463,0,0,0,0,6,0,59,0,11,0,7,0
11,2025-11-08,Parma,AC Milan,2 - 2,1.4092,1.8282000000000003,0,0,0,0,4,0,43,0,14,0,4,0
11,2025-11-07,Pisa,Cremonese,1 - 0,1.2008,0.9680000000000001,0,0,0,0,6,0,38,0,13,0,4,0
11,2025-11-09,Roma,Udinese,2 - 0,1.8932,1.0377,0,0,1,0,4,0,58,0,13,0,3,0
12,2025-11-22,Cagliari,Genoa,3 - 3,1.0733,1.1105,0,0,0,0,5,0,50,0,11,0,6,0
12,2025-11-23,Cremonese,Roma,1 - 3,0.9730000000000001,1.3259,0,0,0,0,4,0,50,0,9,0,3,0
12,2025-11-22,Fiorentina,Juventus,1 - 1,0.8647,1.4876,0,0,0,0,2,0,41,0,11,0,7,0
12,2025-11-23,Hellas Verona,Parma,1 - 2,0.8717,1.2471,0,0,0,0,2,0,59,0,10,0,4,0
12,2025-11-23,Inter,AC Milan,0 - 1,1.9376,0.7763,0,0,1,0,6,0,64,0,20,0,9,0
12,2025-11-23,Lazio,Lecce,2 - 0,1.6146,0.5012,0,0,0,0,9,0,67,0,19,0,8,0
12,2025-11-22,Napoli,Atalanta,3 - 1,1.8431000000000002,0.9740000000000001,0,0,0,0,6,0,45,0,11,0,5,0
12,2025-11-24,Sassuolo,Pisa,2 - 2,2.4083,1.6287,0,0,0,0,7,0,63,0,22,0,5,0
12,2025-11-24,Torino,Como,1 - 5,1.5048,2.3443,0,0,1,0,2,0,35,0,10,0,3,0
12,2025-11-22,Udinese,Bologna,0 - 3,1.6351,2.6233,0,0,0,0,3,0,47,0,12,0,7,0
13,2025-11-29,AC Milan,Lazio,1 - 0,1.3317,0.8371000000000001,0,0,0,0,4,0,46,0,16,0,1,0
13,2025-11-30,Atalanta,Fiorentina,2 - 0,2.2831,1.8109,0,0,0,0,9,0,48,0,21,0,4,0
13,2025-12-01,Bologna,Cremonese,1 - 3,3.096,1.536,0,0,1,0,7,0,65,0,29,0,13,0
