Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
5,2025-09-15,Rizespor,Gençlerbirliği,1 - 0,1.2949,1.2944,0,0,0,1,5,4,49,51,15,15,4,7
5,2025-09-13,Samsunspor,Antalyaspor,1 - 2,1.2643,0.556,0,0,0,0,3,4,63,37,16,6,6,2
6,2025-09-20,Antalyaspor,Kayserispor,1 - 1,0.717,0.85,0,0,0,0,6,4,53,47,13,14,10,4
6,2025-09-22,Galatasaray,Konyaspor,3 - 1,1.3862,1.1266999999999998,0,0,0,0,7,5,52,48,13,14,4,6
6,2025-09-20,Gençlerbirliği,Eyüpspor,1 - 0,1.0612,1.6137000000000001,0,0,0,0,4,2,34,66,11,20,2,4
6,2025-09-19,Göztepe,Beşiktaş,3 - 0,2.625,0.9049,0,0,0,0,5,2,30,70,13,13,6,5
6,2025-09-21,Kasımpaşa,Fenerbahçe,1 - 1,1.7619999999999998,0.9424,1,0,0,0,2,2,34,66,17,9,5,8
6,2025-09-21,Kocaelispor,Rizespor,1 - 1,1.3926000000000003,0.35509999999999997,0,0,1,0,6,1,58,42,16,8,8,3
6,2025-09-21,Samsunspor,Fatih Karagümrük,3 - 2,2.3473,0.6792,0,0,0,0,5,3,49,51,14,11,6,5
6,2025-09-20,Trabzonspor,Gaziantep F.K.,1 - 1,2.081,0.1802,0,0,0,0,6,1,49,51,27,4,4,5
6,2025-09-21,İstanbul Başakşehir,Alanyaspor,1 - 1,1.3228,0.8001999999999999,0,0,0,0,5,6,53,47,13,13,7,4
7,2025-09-26,Alanyaspor,Galatasaray,0 - 1,2.0206,1.5024000000000002,0,0,0,0,8,2,46,54,22,7,6,0
7,2025-09-29,Beşiktaş,Kocaelispor,3 - 1,2.1341,0.44670000000000004,0,0,0,0,6,1,42,58,13,7,3,6
7,2025-09-27,Eyüpspor,Göztepe,0 - 0,0.38880000000000003,1.2364,0,0,0,0,2,2,58,42,6,16,6,3
7,2025-09-27,Fatih Karagümrük,Trabzonspor,3 - 4,1.3131,2.6435,0,0,0,1,3,11,44,56,13,22,1,7
7,2025-09-28,Fenerbahçe,Antalyaspor,2 - 0,2.615,0.2923,0,0,1,0,11,2,67,33,19,4,5,3
7,2025-09-27,Gaziantep F.K.,Samsunspor,2 - 2,2.3356000000000003,1.2911,0,1,0,0,7,3,70,30,30,9,13,7
7,2025-09-28,Kayserispor,Gençlerbirliği,1 - 1,2.4741000000000004,0.2034,0,2,0,0,6,1,72,28,23,2,10,0
7,2025-09-28,Konyaspor,İstanbul Başakşehir,2 - 1,1.2009,1.8767,1,0,0,0,5,4,30,70,13,17,2,11
7,2025-09-28,Rizespor,Kasımpaşa,1 - 2,1.4745000000000001,0.4094,0,0,0,0,2,2,62,38,13,8,1,4
8,2025-10-03,Antalyaspor,Rizespor,2 - 5,1.2526000000000002,1.3914,1,0,0,0,7,7,51,49,15,14,6,2
8,2025-10-05,Fatih Karagümrük,Gaziantep F.K.,0 - 2,1.9677,2.7754,0,0,1,1,4,8,44,56,13,17,5,2
8,2025-10-04,Galatasaray,Beşiktaş,1 - 1,0.9206,1.2517999999999998,1,0,0,0,2,5,54,46,14,11,4,8
8,2025-10-04,Gençlerbirliği,Alanyaspor,2 - 2,1.7401,0.7871,0,0,1,0,7,6,55,45,11,12,7,5
8,2025-10-05,Göztepe,İstanbul Başakşehir,1 - 0,1.2428000000000001,1.0719,0,0,1,0,2,3,28,72,9,11,6,5
8,2025-10-05,Kasımpaşa,Konyaspor,1 - 1,1.4077,0.9609,0,0,0,0,2,6,50,50,10,7,5,3
8,2025-10-04,Kocaelispor,Eyüpspor,1 - 0,1.2786,0.7420999999999999,0,0,1,0,4,6,46,54,9,12,3,3
8,2025-10-05,Samsunspor,Fenerbahçe,0 - 0,1.0812000000000002,0.38939999999999997,0,0,0,0,4,1,47,53,12,6,6,5
8,2025-10-03,Trabzonspor,Kayserispor,4 - 0,3.3529,1.5938,0,0,1,0,12,7,52,48,25,17,6,2
9,2025-10-19,Alanyaspor,Göztepe,1 - 0,0.7811,0.9459,0,0,0,0,5,6,60,40,15,10,8,4
9,2025-10-18,Beşiktaş,Gençlerbirliği,1 - 2,1.4228,0.6915,0,0,0,0,4,2,62,38,11,5,5,4
9,2025-10-20,Eyüpspor,Kasımpaşa,2 - 0,2.2698,0.7131,0,0,0,0,10,3,56,44,18,9,8,10
9,2025-10-19,Fenerbahçe,Fatih Karagümrük,2 - 1,3.0863,0.7423,0,1,1,0,8,6,59,41,21,16,6,6
9,2025-10-19,Gaziantep F.K.,Antalyaspor,3 - 2,1.6939000000000002,0.2534,0,0,0,0,8,4,70,30,22,7,6,5
9,2025-10-19,Kayserispor,Samsunspor,1 - 3,1.2179,2.4657,0,0,0,0,3,5,54,46,14,13,6,5
9,2025-10-18,Konyaspor,Kocaelispor,2 - 3,1.8391000000000002,1.0511,0,0,1,0,3,3,56,44,12,7,3,4
9,2025-10-18,Rizespor,Trabzonspor,1 - 2,1.9419,0.5701,0,0,0,0,3,5,55,45,22,8,7,0
9,2025-10-18,İstanbul Başakşehir,Galatasaray,1 - 2,2.0555,2.654,0,0,0,0,2,5,45,55,5,16,2,4
10,2025-10-26,Antalyaspor,İstanbul Başakşehir,0 - 4,0.7865,3.0683,1,0,0,0,4,9,34,66,10,19,3,8
10,2025-10-24,Fatih Karagümrük,Kayserispor,2 - 2,1.6701,1.7574,0,1,1,0,3,10,47,53,10,13,1,7
10,2025-10-26,Galatasaray,Göztepe,3 - 1,2.7800000000000002,0.7848999999999999,0,1,0,0,13,3,80,20,27,5,8,2
10,2025-10-27,Gaziantep F.K.,Fenerbahçe,0 - 4,0.5183,2.2147,1,0,0,0,5,13,59,41,8,20,6,4
10,2025-10-26,Gençlerbirliği,Konyaspor,1 - 2,1.0188,0.9768000000000001,1,0,0,0,2,6,52,48,15,16,6,5
10,2025-10-26,Kasımpaşa,Beşiktaş,1 - 1,1.2429000000000001,2.9880000000000004,0,0,0,1,4,6,34,66,12,20,8,0
10,2025-10-25,Kocaelispor,Alanyaspor,2 - 0,1.1869,0.7378,0,0,0,0,5,1,52,48,14,9,4,2
10,2025-10-27,Samsunspor,Rizespor,1 - 1,2.7779,0.8434,0,0,0,0,7,1,55,45,27,8,7,4
10,2025-10-25,Trabzonspor,Eyüpspor,2 - 0,1.6151,1.1562999999999999,0,0,0,0,6,4,56,44,14,10,8,3
11,2025-11-03,Alanyaspor,Gaziantep F.K.,0 - 0,0.9261999999999999,1.1634,0,0,0,0,3,3,54,46,8,13,4,4
11,2025-11-02,Beşiktaş,Fenerbahçe,2 - 3,1.0958,2.0328,1,0,0,0,3,11,32,68,9,23,1,6
11,2025-11-03,Eyüpspor,Antalyaspor,0 - 1,1.7058000000000002,0.7296,0,0,0,0,5,1,60,40,15,7,5,2
11,2025-11-01,Galatasaray,Trabzonspor,0 - 0,1.4153,0.6842999999999999,0,1,0,0,5,2,58,42,23,9,8,4
11,2025-11-01,Göztepe,Gençlerbirliği,1 - 0,1.5493000000000001,0.8526,0,0,0,0,3,3,51,49,15,13,6,3
11,2025-11-02,Kayserispor,Kasımpaşa,3 - 2,1.0316,0.5029999999999999,0,0,0,0,3,4,43,57,11,11,4,6
11,2025-11-02,Konyaspor,Samsunspor,1 - 3,1.8961,1.8696,0,0,0,0,7,3,60,40,23,12,9,5
11,2025-11-03,Rizespor,Fatih Karagümrük,1 - 0,1.8081,1.0505,0,0,0,0,4,0,62,38,13,14,4,4
11,2025-10-31,İstanbul Başakşehir,Kocaelispor,1 - 0,1.8772,1.1017,0,0,1,0,4,6,59,41,16,11,6,5
12,2025-11-08,Antalyaspor,Beşiktaş,1 - 3,0.5178,1.2198,0,0,0,0,1,5,46,54,5,13,3,3
12,2025-11-09,Fatih Karagümrük,Konyaspor,2 - 0,0.9604999999999999,0.5382,0,0,0,0,4,3,43,57,10,11,4,7
12,2025-11-09,Fenerbahçe,Kayserispor,4 - 2,2.1946000000000003,1.4394,0,0,0,0,9,3,62,38,28,5,8,2
12,2025-11-08,Gaziantep F.K.,Rizespor,2 - 2,1.9887000000000001,1.3607999999999998,0,0,1,0,9,3,60,40,15,11,3,2
12,2025-11-07,Gençlerbirliği,İstanbul Başakşehir,2 - 1,1.9208,1.6058999999999999,0,0,1,0,7,3,28,72,15,19,4,9
12,2025-11-08,Kasımpaşa,Göztepe,0 - 2,0.4989,1.5614000000000001,0,0,0,0,3,3,68,32,12,15,5,2
12,2025-11-09,Kocaelispor,Galatasaray,1 - 0,0.8083,0.6623,0,0,0,0,3,3,34,66,9,12,1,7
12,2025-11-09,Samsunspor,Eyüpspor,1 - 0,1.6533,0.0637,0,0,0,0,7,1,63,37,17,2,14,0
12,2025-11-08,Trabzonspor,Alanyaspor,1 - 1,1.3875000000000002,1.4096,0,0,0,0,3,3,59,41,16,24,1,7
13,2025-11-23,Alanyaspor,Kasımpaşa,1 - 2,1.0667,0.9974000000000001,0,0,0,0,6,4,68,32,17,8,13,1
13,2025-11-23,Beşiktaş,Samsunspor,1 - 1,1.7337000000000002,1.4952999999999999,0,0,1,0,2,6,61,39,14,14,4,3
13,2025-11-22,Eyüpspor,Fatih Karagümrük,1 - 1,1.4309,1.1368,0,0,0,0,4,2,55,45,12,9,5,6
13,2025-11-22,Galatasaray,Gençlerbirliği,3 - 2,4.2935,1.6987999999999999,1,1,0,0,9,5,73,27,28,11,4,2
13,2025-11-23,Göztepe,Kocaelispor,0 - 0,0.6246,0.5072,0,0,0,0,0,3,41,59,8,10,4,6
13,2025-11-22,Kayserispor,Gaziantep F.K.,0 - 3,0.8705,1.1616,0,0,0,1,1,3,57,43,15,6,3,0
13,2025-11-24,Konyaspor,Antalyaspor,0 - 0,1.2048999999999999,0.5225,0,0,0,0,1,0,59,41,12,4,10,2
13,2025-11-23,Rizespor,Fenerbahçe,2 - 5,0.5745,2.8445,1,0,0,0,2,14,41,59,6,28,5,9
13,2025-11-24,İstanbul Başakşehir,Trabzonspor,3 - 4,1.7007999999999999,2.6766,1,0,1,1,3,12,36,64,9,22,1,10
14,2025-11-30,Antalyaspor,Göztepe,1 - 2,0.6604,0.7039,0,0,0,0,3,8,50,50,8,16,1,4
14,2025-11-30,Fatih Karagümrük,Beşiktaş,0 - 2,0.569,3.4116999999999997,0,0,0,1,0,12,38,62,7,27,2,9
14,2025-12-01,Fenerbahçe,Galatasaray,1 - 1,0.885,0.3592,0,0,0,0,2,2,56,44,17,6,7,3
14,2025-11-29,Gaziantep F.K.,Eyüpspor,1 - 2,0.7960999999999999,3.1394,0,0,0,1,5,7,59,41,13,17,13,6
14,2025-11-29,Kasımpaşa,İstanbul Başakşehir,1 - 3,1.3281999999999998,0.9158,0,1,0,0,5,6,51,49,16,11,12,3
14,2025-11-28,Kocaelispor,Gençlerbirliği,1 - 0,1.278,0.2705,0,0,0,0,4,0,53,47,15,5,6,1
14,2025-11-29,Rizespor,Kayserispor,0 - 1,1.7182,0.6525000000000001,0,0,0,0,3,5,59,41,16,10,5,5
14,2025-12-01,Samsunspor,Alanyaspor,1 - 1,0.4953,0.5803,1,0,0,0,1,4,52,48,7,10,3,1
14,2025-11-29,Trabzonspor,Konyaspor,3 - 1,2.4244000000000003,1.2231,0,0,1,0,8,4,53,47,19,16,3,3
15,2025-12-08,Alanyaspor,Antalyaspor,0 - 0,0.5817999999999999,0.4252,0,0,0,0,2,3,55,45,9,6,9,4
15,2025-12-08,Beşiktaş,Gaziantep F.K.,2 - 2,2.2167999999999997,0.619,0,0,0,0,12,4,58,42,29,9,10,1
15,2025-12-06,Eyüpspor,Kayserispor,1 - 1,1.4577,0.5606,0,1,0,0,7,3,59,41,16,8,3,1
15,2025-12-05,Galatasaray,Samsunspor,3 - 2,2.0306,1.5139,0,0,0,0,6,4,58,42,13,13,1,3
15,2025-12-07,Gençlerbirliği,Fatih Karagümrük,3 - 0,1.8354,0.5269,0,0,0,0,7,2,40,60,19,8,7,4
15,2025-12-07,Göztepe,Trabzonspor,1 - 2,1.5341,1.0985,1,1,0,0,8,6,38,62,21,18,7,4
