Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor,Ev_Eksik_Hucum,Ev_Eksik_Savunma,Ev_Eksik_Orta,Dep_Eksik_Hucum,Dep_Eksik_Savunma,Dep_Eksik_Orta
16,2025-12-14,Olympique Lyonnais,Le Havre,1 - 0,4.8793,2.8204,0,0,0,0,4,0,57,0,18,0,5,0,42.0,10.0,20.0,0.0,4.0,7.5
16,2025-12-14,Olympique Marseille,Monaco,1 - 0,1.814,1.8061,0,0,0,0,8,0,58,0,18,0,3,0,28.0,18.0,0.0,15.0,0.0,0.0
16,2025-12-13,Paris,Toulouse,0 - 3,0.8664000000000001,2.1397,0,0,0,0,2,0,65,0,9,0,7,0,0.4,3.2,5.0,0.0,0.0,7.0
16,2025-12-13,Rennes,Brest,3 - 1,1.2409,0.8433,0,0,0,0,5,0,61,0,9,0,5,0,0.0,55.0,0.0,3.5,1.5,0.0
16,2025-12-14,Strasbourg,Lorient,0 - 0,0.8084,0.4951,0,0,0,0,2,0,63,0,12,0,11,0,28.0,0.25,4.0,0.5,4.5,2.25
17,2026-01-04,Brest,Auxerre,2 - 0,1.7936,1.34,0,0,0,0,4,0,50,0,11,0,7,0,0.0,1.8,15.0,13.0,10.5,1.8
17,2026-01-03,LOSC Lille,Rennes,0 - 2,1.1302,1.8593,1,0,0,0,3,0,39,0,13,0,4,0,27.0,11.1,12.0,0.0,16.0,0.0
17,2026-01-04,Le Havre,Angers SCO,2 - 1,1.384,0.7454,0,0,0,0,6,0,50,0,11,0,6,0,0.8,10.4,4.5,0.0,13.0,0.0
17,2026-01-04,Lorient,Metz,1 - 1,1.2746,0.4816999999999999,0,0,0,0,5,0,43,0,16,0,4,0,2.0,27.5,17.0,5.05,2.3,0.0
17,2026-01-03,Monaco,Olympique Lyonnais,1 - 3,0.54,1.4295,1,0,0,0,2,0,45,0,6,0,7,0,27.0,20.0,69.0,42.0,18.0,0.0
17,2026-01-03,Nice,Strasbourg,1 - 1,1.9321,1.2205,0,0,0,0,6,0,45,0,19,0,5,0,0.0,35.0,26.0,28.0,18.0,4.0
17,2026-01-04,Olympique Marseille,Nantes,0 - 2,0.6811,2.7603,2,0,0,0,4,0,56,0,11,0,6,0,0.0,20.0,0.0,6.0,3.0,0.0
17,2026-01-04,Paris Saint Germain,Paris,2 - 1,1.7397,1.0058,0,0,0,0,6,0,70,0,20,0,7,0,37.0,102.0,28.0,23.4,5.0,5.0
17,2026-01-02,Toulouse,Lens,0 - 3,0.9233,1.9139,1,0,0,0,2,0,32,0,8,0,2,0,4.0,12.0,2.0,0.0,6.0,30.0
18,2026-01-17,Angers SCO,Olympique Marseille,2 - 5,0.9566,2.3456,0,0,0,0,3,0,34,0,7,0,6,0,0.0,3.5,0.0,0.0,20.0,0.0
18,2026-01-17,Lens,Auxerre,1 - 0,2.3187,0.516,0,0,0,0,7,0,48,0,19,0,1,0,13.0,3.1,6.0,0.0,5.0,3.5
18,2026-01-16,Monaco,Lorient,1 - 3,1.208,1.0745,0,0,0,0,7,0,62,0,14,0,4,0,12.0,41.8,23.0,6.5,10.5,17.0
18,2026-01-18,Nantes,Paris,1 - 2,0.3586999999999999,0.5780000000000001,0,0,0,0,1,0,48,0,5,0,1,0,4.0,4.2,0.0,12.4,3.2,5.0
18,2026-01-18,Olympique Lyonnais,Brest,2 - 1,1.7039,0.4624,0,0,0,0,6,0,71,0,19,0,5,0,42.0,0.0,12.0,3.5,0.0,0.0
18,2026-01-16,Paris Saint Germain,LOSC Lille,3 - 0,1.1292000000000002,0.8561,0,0,0,0,7,0,61,0,13,0,4,0,37.0,102.0,138.0,48.0,3.6,4.0
18,2026-01-18,Rennes,Le Havre,1 - 1,2.1754,0.4322999999999999,0,0,0,0,7,0,54,0,19,0,10,0,0.0,65.0,0.0,0.0,8.0,4.8
18,2026-01-18,Strasbourg,Metz,2 - 1,0.8681,1.1088,0,0,0,0,6,0,47,0,14,0,4,0,28.0,7.0,14.0,5.05,2.8,5.0
18,2026-01-17,Toulouse,Nice,5 - 1,2.3215,2.2078,0,0,0,0,10,0,43,0,22,0,6,0,5.0,12.0,2.0,12.0,25.5,13.5
19,2026-01-23,Auxerre,Paris Saint Germain,0 - 1,0.5075000000000001,1.4932,0,0,0,0,0,0,31,0,8,0,2,0,0.0,1.5,0.0,7.0,177.0,178.0
19,2026-01-25,Brest,Toulouse,0 - 2,0.9024,0.4256,0,0,0,0,5,0,55,0,13,0,3,0,10.5,0.0,0.0,5.0,12.0,2.0
19,2026-01-25,LOSC Lille,Strasbourg,1 - 4,1.9573,3.004,0,0,0,0,6,0,47,0,20,0,8,0,28.0,0.6,31.0,28.0,0.0,14.0
19,2026-01-24,Le Havre,Monaco,0 - 0,0.2388,0.6391,0,0,0,0,1,0,47,0,7,0,5,0,0.0,7.0,4.5,12.0,26.8,24.0
19,2026-01-25,Metz,Olympique Lyonnais,2 - 5,1.2739,2.4457,0,0,0,0,6,0,53,0,15,0,6,0,0.05,0.3,0.0,42.0,15.0,15.0
19,2026-01-25,Nantes,Nice,1 - 4,1.6991,1.2132,0,0,0,0,5,0,56,0,20,0,4,0,1.2,3.2,16.8,0.0,29.0,12.8
19,2026-01-24,Olympique Marseille,Lens,3 - 1,0.911,0.4871,0,0,0,0,5,0,54,0,10,0,2,0,0.0,10.0,0.0,0.0,28.1,6.0
19,2026-01-25,Paris,Angers SCO,0 - 0,0.8144,0.7444000000000001,0,0,0,0,1,0,63,0,8,0,2,0,0.4,5.0,5.0,0.0,0.0,0.0
19,2026-01-24,Rennes,Lorient,0 - 2,2.3152,1.2047,0,0,0,0,5,0,69,0,22,0,9,0,0.0,0.0,2.5,4.5,10.5,2.25
20,2026-02-01,Angers SCO,Metz,1 - 0,1.4062,0.5282,0,0,0,0,7,0,67,0,17,0,4,0,0.0,0.0,0.0,0.05,4.3,0.0
20,2026-01-30,Lens,Le Havre,1 - 0,2.0683,0.5443,0,0,0,0,3,0,54,0,15,0,4,0,0.0,30.6,0.0,0.8,6.0,4.5
20,2026-01-31,Lorient,Nantes,2 - 1,0.6222,0.898,0,0,0,0,4,0,57,0,5,0,1,0,2.0,10.5,2.25,2.0,27.0,0.0
20,2026-01-31,Monaco,Rennes,4 - 0,1.921,0.7414,0,0,0,0,6,0,46,0,14,0,5,0,12.0,41.8,3.0,0.0,0.0,9.0
20,2026-02-01,Nice,Brest,2 - 2,1.0983,1.6471,0,0,0,0,7,0,60,0,15,0,6,0,0.0,39.0,0.0,3.5,7.0,0.0
20,2026-02-01,Olympique Lyonnais,LOSC Lille,1 - 0,0.3883,0.6409,0,0,0,0,2,0,42,0,3,0,2,0,42.0,5.0,22.0,28.0,2.4,5.0
20,2026-01-31,Paris,Olympique Marseille,2 - 2,1.4022,2.6100000000000003,0,0,1,0,4,0,52,0,9,0,4,0,0.4,7.1,5.0,0.0,10.0,0.0
20,2026-02-01,Strasbourg,Paris Saint Germain,1 - 2,2.0857,1.1067,0,0,1,0,4,0,32,0,9,0,5,0,28.0,0.0,39.0,97.0,0.5,40.0
20,2026-02-01,Toulouse,Auxerre,0 - 0,0.7847,0.8529,0,0,0,0,4,0,50,0,12,0,5,0,4.0,12.0,2.0,0.0,4.5,0.0
21,2026-02-08,Angers SCO,Toulouse,1 - 0,1.122,0.6624000000000001,0,0,0,0,4,0,51,0,12,0,3,0,0.0,0.0,2.0,4.0,0.25,2.0
21,2026-02-08,Auxerre,Paris,0 - 0,0.9028,1.0193,0,0,0,0,2,0,49,0,12,0,7,0,0.0,1.5,1.8,0.4,7.0,20.0
21,2026-02-07,Brest,Lorient,2 - 0,2.0013,0.6916,0,0,0,0,5,0,42,0,12,0,7,0,3.5,14.0,0.0,0.0,4.6,2.25
21,2026-02-08,Le Havre,Strasbourg,2 - 1,0.9937,0.4758,0,0,0,0,7,0,51,0,15,0,9,0,0.0,3.0,8.0,28.0,0.0,4.0
21,2026-02-07,Lens,Rennes,3 - 1,1.2834,1.1847,1,0,0,0,3,0,51,0,9,0,4,0,0.0,3.1,0.0,9.0,7.0,17.5
21,2026-02-06,Metz,LOSC Lille,0 - 0,0.522,1.9441,0,0,0,0,2,0,42,0,6,0,1,0,0.05,2.3,0.0,37.0,2.4,5.0
21,2026-02-07,Nantes,Olympique Lyonnais,0 - 1,1.038,1.1697,0,0,0,0,2,0,54,0,13,0,5,0,2.0,0.0,0.0,42.0,5.0,22.0
21,2026-02-08,Nice,Monaco,0 - 0,0.7789,1.1907,0,0,0,0,4,0,44,0,13,0,8,0,4.0,29.0,0.0,27.0,31.8,3.0
21,2026-02-08,Paris Saint Germain,Olympique Marseille,5 - 0,3.0314,0.8397,0,0,0,0,7,0,58,0,22,0,5,0,7.0,80.5,40.0,0.0,20.0,0.0
22,2026-02-14,LOSC Lille,Brest,1 - 1,1.8909,0.921,0,0,0,0,5,0,69,0,20,0,13,0,42.0,23.4,0.0,3.5,14.0,9.0
22,2026-02-15,Le Havre,Toulouse,2 - 1,0.5466,2.2935,1,0,0,0,2,0,33,0,5,0,1,0,0.0,3.0,9.5,4.0,0.0,2.0
22,2026-02-15,Lorient,Angers SCO,2 - 0,1.2788,0.7676,0,0,0,0,2,0,59,0,8,0,3,0,0.5,4.6,0.25,0.0,0.0,0.0
22,2026-02-15,Metz,Auxerre,1 - 3,0.8931,1.2608,0,0,0,0,4,0,62,0,13,0,4,0,0.05,2.3,5.6,5.0,1.5,1.8
22,2026-02-13,Monaco,Nantes,3 - 1,1.8145,1.266,1,0,0,0,6,0,47,0,12,0,9,0,12.0,43.8,3.0,0.0,0.0,1.5
22,2026-02-15,Olympique Lyonnais,Nice,2 - 0,1.3086,1.4384,0,0,0,0,2,0,57,0,9,0,8,0,87.0,11.0,0.0,0.0,29.0,0.0
22,2026-02-14,Olympique Marseille,Strasbourg,2 - 2,1.0868,1.7145,0,0,0,0,6,0,44,0,10,0,5,0,0.0,18.0,0.0,28.0,20.0,4.0
22,2026-02-14,Paris,Lens,0 - 5,0.6295,4.0008,0,0,0,0,6,0,58,0,11,0,3,0,0.65,7.1,0.0,0.0,32.6,0.0
22,2026-02-13,Rennes,Paris Saint Germain,3 - 1,1.5864,3.6714,0,0,0,0,4,0,33,0,13,0,5,0,0.0,72.0,2.5,7.0,0.5,80.0
23,2026-02-22,Angers SCO,LOSC Lille,0 - 1,0.5034,2.1899,0,0,0,0,2,0,45,0,5,0,1,0,0.0,1.8,0.0,37.0,20.4,0.0
23,2026-02-22,Auxerre,Rennes,0 - 3,0.7948,1.112,0,0,0,0,2,0,43,0,11,0,4,0,0.9,1.5,6.8,0.0,62.0,2.5
23,2026-02-20,Brest,Olympique Marseille,2 - 0,0.8325,1.6672,0,0,0,0,4,0,32,0,12,0,3,0,3.5,0.0,0.0,0.0,18.0,0.0
23,2026-02-21,Lens,Monaco,2 - 3,1.6663,1.4552,0,0,0,0,7,0,52,0,18,0,7,0,0.0,29.6,30.0,62.0,63.8,21.0
23,2026-02-22,Nantes,Le Havre,2 - 0,1.5055999999999998,0.7695000000000001,0,0,1,0,2,0,29,0,9,0,5,0,20.0,2.5,1.5,0.0,15.0,9.5
23,2026-02-22,Nice,Lorient,3 - 3,2.1263,2.518,0,0,0,0,4,0,39,0,8,0,3,0,17.0,19.0,0.0,0.5,3.1,0.25
23,2026-02-21,Paris Saint Germain,Metz,3 - 0,2.0763,0.1062,0,0,0,0,7,0,67,0,17,0,4,0,107.0,0.0,80.0,5.05,0.55,0.6
23,2026-02-22,Strasbourg,Olympique Lyonnais,3 - 1,2.0263,0.4584,0,0,1,0,7,0,50,0,13,0,4,0,28.0,0.0,4.0,52.0,2.0,10.0
23,2026-02-21,Toulouse,Paris,1 - 1,2.6515999999999997,0.5853999999999999,0,0,0,0,10,0,55,0,23,0,12,0,4.0,7.75,2.0,0.65,5.1,22.5
24,2026-03-01,LOSC Lille,Nantes,1 - 0,0.8516999999999999,0.2505,0,0,0,0,3,0,73,0,9,0,4,0,37.0,18.6,0.0,0.0,2.5,1.5
24,2026-02-28,Le Havre,Paris Saint Germain,0 - 1,0.6859,3.3013,0,0,0,0,2,0,32,0,10,0,3,0,0.0,8.6,4.5,107.0,0.0,190.0
24,2026-03-01,Lorient,Auxerre,2 - 2,1.2056,1.1896,0,0,0,0,5,0,50,0,15,0,3,0,0.5,14.5,0.25,0.9,0.0,7.1
24,2026-03-01,Metz,Brest,0 - 1,1.2291,0.8177,0,0,0,0,6,0,66,0,24,0,12,0,5.05,0.3,0.6,3.5,0.0,0.0
24,2026-02-28,Monaco,Angers SCO,2 - 0,1.8617,0.6275,0,0,0,0,4,0,72,0,10,0,5,0,12.0,28.8,24.0,0.0,0.0,0.0
24,2026-03-01,Olympique Marseille,Olympique Lyonnais,3 - 2,2.046,1.2971,0,0,0,0,7,0,52,0,18,0,8,0,0.0,0.0,0.0,52.0,0.0,30.0
24,2026-03-01,Paris,Nice,1 - 0,1.2007,1.1013,1,0,0,0,6,0,40,0,16,0,8,0,0.4,5.1,0.0,17.0,19.0,0.0
24,2026-02-28,Rennes,Toulouse,1 - 0,0.8011,0.6527000000000001,0,0,0,0,2,0,65,0,10,0,6,0,0.0,62.0,2.5,4.0,6.75,16.0
24,2026-02-27,Strasbourg,Lens,1 - 1,0.5233,1.8094,0,0,0,0,5,0,55,0,8,0,2,0,36.0,0.0,0.0,0.0,32.6,0.0
25,2026-03-07,Auxerre,Strasbourg,0 - 0,1.262,1.3693999999999995,0,0,0,0,4,0,28,0,10,0,5,0,0.9,0.0,7.1,28.0,12.0,31.0
25,2026-03-08,Brest,Le Havre,2 - 0,1.6076,1.2177,0,0,0,0,2,0,41,0,11,0,1,0,3.5,3.0,0.0,0.0,3.6,3.0
25,2026-03-08,LOSC Lille,Lorient,1 - 1,0.6393,0.5918,0,0,0,0,2,0,58,0,12,0,5,0,37.0,0.6,0.0,10.5,3.1,2.25
25,2026-03-08,Lens,Metz,3 - 0,2.9035,0.4312,0,0,0,0,7,0,52,0,24,0,6,0,10.0,35.1,0.0,4.05,0.3,0.6
25,2026-03-07,Nantes,Angers SCO,0 - 1,0.8611,0.6282000000000001,0,0,0,0,3,0,49,0,13,0,3,0,1.2,0.0,1.5,0.0,0.0,0.0
25,2026-03-08,Nice,Rennes,0 - 4,1.5194,1.9112,0,0,0,0,2,0,40,0,14,0,7,0,17.0,10.5,0.0,0.0,62.0,0.0
25,2026-03-08,Olympique Lyonnais,Paris,1 - 1,2.0299,1.4447,0,0,1,0,4,0,62,0,14,0,8,0,52.0,16.0,20.0,12.4,17.1,5.0
25,2026-03-06,Paris Saint Germain,Monaco,1 - 3,1.9174,1.2728000000000002,0,0,0,0,6,0,72,0,20,0,7,0,7.0,0.5,150.0,12.0,28.8,9.0
25,2026-03-07,Toulouse,Olympique Marseille,0 - 1,0.968,0.7013,0,0,0,0,2,0,49,0,12,0,4,0,4.0,26.75,2.0,0.0,0.0,9.0
26,2026-03-14,Angers SCO,Nice,0 - 2,0.9825,1.2835,0,0,0,0,1,0,47,0,10,0,7,0,0.0,7.0,7.0,20.0,20.5,3.0
26,2026-03-15,Le Havre,Olympique Lyonnais,0 - 0,0.9623,1.2794,1,0,0,0,4,0,35,0,12,0,2,0,0.0,6.0,6.0,32.0,22.0,20.0
26,2026-03-14,Lorient,Lens,2 - 1,2.0395,1.6412999999999998,0,0,0,0,3,0,34,0,6,0,1,0,10.0,1.5,2.25,10.0,35.1,0.0
26,2026-03-15,Metz,Toulouse,3 - 4,2.0044,1.6750000000000005,0,0,0,0,8,0,50,0,17,0,4,0,1.05,0.0,5.6,4.0,38.75,11.0
26,2026-03-14,Monaco,Brest,2 - 0,1.749,1.4146999999999998,0,0,0,0,4,0,56,0,10,0,3,0,12.0,50.0,9.0,3.5,7.0,0.0
26,2026-03-13,Olympique Marseille,Auxerre,1 - 0,1.1424,0.3878,0,0,0,0,3,0,58,0,16,0,9,0,0.0,38.0,9.0,8.9,0.0,1.8
26,2026-03-15,Rennes,LOSC Lille,1 - 2,1.6631,1.3891,0,0,0,0,4,0,59,0,12,0,5,0,0.0,55.0,0.0,43.0,0.6,4.0
26,2026-03-15,Strasbourg,Paris,0 - 0,1.3737,0.6514,0,0,0,0,3,0,61,0,12,0,12,0,28.0,12.0,35.0,12.4,5.3,0.0
27,2026-03-21,Auxerre,Brest,3 - 0,1.5206000000000002,0.9433,1,0,0,0,7,0,44,0,11,0,6,0,0.9,0.0,1.8,3.5,5.0,0.0
27,2026-03-20,Lens,Angers SCO,5 - 1,3.0183,1.9022,0,0,0,0,9,0,57,0,26,0,7,0,0.0,35.1,6.0,2.5,14.1,0.0
27,2026-03-22,Nantes,Strasbourg,2 - 3,1.3903,2.1081,0,0,0,0,9,0,37,0,13,0,3,0,1.2,1.2,2.3,28.0,24.0,31.0
27,2026-03-21,Nice,Paris Saint Germain,0 - 4,0.4561,2.6853,1,0,0,0,1,0,26,0,6,0,2,0,20.0,11.0,3.0,77.0,80.0,150.0
27,2026-03-22,Olympique Lyonnais,Monaco,1 - 2,1.1878,2.8897000000000004,1,0,0,0,4,0,57,0,15,0,2,0,22.0,19.0,25.0,12.0,45.0,3.0
27,2026-03-22,Olympique Marseille,LOSC Lille,1 - 2,0.8361000000000001,1.2405,0,0,0,0,3,0,55,0,14,0,6,0,0.0,20.0,0.0,43.0,0.6,4.0
27,2026-03-22,Paris,Le Havre,3 - 2,1.575,2.4317,1,0,0,0,4,0,41,0,15,0,9,0,12.4,5.3,0.0,0.0,12.5,3.0
27,2026-03-22,Rennes,Metz,0 - 0,1.7439,0.4353,0,0,0,0,8,0,68,0,25,0,8,0,0.0,55.0,0.0,5.05,0.0,5.3
27,2026-03-21,Toulouse,Lorient,1 - 0,1.0473,0.7199,0,0,0,0,4,0,42,0,12,0,1,0,4.0,38.75,2.0,12.5,8.5,2.25
28,2026-04-05,Angers SCO,Olympique Lyonnais,0 - 0,0.4437,0.9804,0,0,0,0,1,0,32,0,7,0,3,0,0.0,5.35,0.0,52.0,14.0,0.0
28,2026-04-04,Brest,Rennes,3 - 4,1.1812,3.2102,0,0,0,0,4,0,40,0,10,0,3,0,3.5,0.0,9.0,0.0,74.0,0.0
28,2026-04-04,LOSC Lille,Lens,3 - 0,2.6051,0.6079,0,0,1,0,7,0,56,0,13,0,3,0,28.0,3.1,0.0,0.0,35.1,0.0
28,2026-04-05,Le Havre,Auxerre,1 - 1,0.6596,1.4892999999999998,0,0,0,0,3,0,53,0,10,0,5,0,0.0,3.0,3.0,0.9,0.9,1.8
28,2026-04-05,Lorient,Paris,1 - 1,1.1454,1.2785,0,0,0,0,3,0,49,0,10,0,5,0,2.5,0.0,2.25,6.6,0.5,17.0
28,2026-04-05,Metz,Nantes,0 - 0,2.012,0.7661,0,0,0,0,5,0,66,0,19,0,6,0,0.05,0.0,10.3,1.2,0.0,5.5
28,2026-04-05,Monaco,Olympique Marseille,2 - 1,0.9306,1.92,0,0,0,0,3,0,48,0,7,0,0,0,13.5,57.0,0.0,55.0,20.0,4.0
28,2026-04-03,Paris Saint Germain,Toulouse,3 - 1,1.4921,0.149,0,0,0,0,7,0,72,0,17,0,5,0,77.0,0.0,80.0,8.0,26.75,2.0
28,2026-04-04,Strasbourg,Nice,3 - 1,3.0811,0.5588,0,0,0,0,6,0,59,0,16,0,4,0,35.0,0.0,31.0,5.0,29.0,0.0
29,2026-04-11,Auxerre,Nantes,0 - 0,0.6645,1.1633,0,0,0,0,0,0,54,0,5,0,3,0,0.0,0.0,1.8,1.2,25.0,1.5
29,2026-04-12,Nice,Le Havre,1 - 1,2.2841,2.1143,0,0,0,0,5,0,46,0,15,0,5,0,0.0,16.5,3.0,0.6,3.0,3.0
29,2026-04-12,Olympique Lyonnais,Lorient,2 - 0,1.1095000000000002,1.3027,0,0,0,0,5,0,53,0,11,0,4,0,52.0,8.0,20.0,2.5,7.0,2.0
29,2026-04-10,Olympique Marseille,Metz,3 - 1,2.3911,0.3257,0,0,0,0,9,0,54,0,18,0,7,0,0.0,30.0,4.0,0.05,0.0,5.3
29,2026-04-10,Paris,Monaco,4 - 1,2.436,2.1467,0,0,0,0,6,0,34,0,12,0,1,0,4.6,0.5,2.0,13.5,57.0,18.0
29,2026-04-11,Rennes,Angers SCO,2 - 1,1.2942,1.1574,0,0,0,0,7,0,60,0,15,0,11,0,4.0,55.0,0.0,0.0,2.05,9.5
29,2026-04-12,Toulouse,LOSC Lille,0 - 4,1.213,1.975,1,0,0,0,1,0,37,0,9,0,4,0,4.0,1.75,2.0,28.0,0.6,0.0
30,2026-04-18,Angers SCO,Le Havre,1 - 1,1.0759,1.6757000000000002,0,0,0,0,5,0,44,0,11,0,4,0,0.0,1.8,9.5,0.6,3.0,3.0
30,2026-04-18,LOSC Lille,Nice,0 - 0,0.6966,0.1825,0,0,0,0,2,0,62,0,9,0,5,0,18.0,20.6,5.0,0.0,19.5,23.0
30,2026-04-17,Lens,Toulouse,3 - 2,3.3404,0.2721,0,0,0,0,13,0,78,0,41,0,14,0,0.0,4.6,0.0,4.0,7.75,2.0
30,2026-04-18,Lorient,Olympique Marseille,2 - 0,1.2431,2.0385,0,0,0,0,4,0,43,0,11,0,1,0,2.5,17.0,4.5,0.0,48.0,4.0
30,2026-04-19,Metz,Paris,1 - 3,0.9362,1.4084,0,0,0,0,6,0,51,0,13,0,6,0,0.05,1.3,15.0,11.6,0.5,5.0
30,2026-04-19,Monaco,Auxerre,2 - 2,2.1793,0.7352,0,0,1,0,6,0,69,0,15,0,11,0,13.5,57.0,40.0,0.9,9.0,1.8
30,2026-04-19,Nantes,Brest,1 - 1,0.9456,0.3241,1,0,0,0,4,0,44,0,17,0,11,0,1.2,31.7,5.0,3.5,13.0,9.0
30,2026-04-19,Paris Saint Germain,Olympique Lyonnais,1 - 2,3.3409,0.847,0,0,1,0,6,0,77,0,23,0,13,0,7.0,75.5,0.0,52.0,5.0,32.0
30,2026-04-19,Strasbourg,Rennes,0 - 3,0.7453,3.352,0,0,0,0,1,0,55,0,9,0,2,0,35.0,12.0,35.0,0.0,62.0,9.0
