Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor,Ev_Eksik_Hucum,Ev_Eksik_Savunma,Ev_Eksik_Orta,Dep_Eksik_Hucum,Dep_Eksik_Savunma,Dep_Eksik_Orta
17,2026-01-03,AVS,Moreirense,0 - 2,0.4703,1.7408,0,0,0,0,4,0,41,0,9,0,2,0,0.0,0.0,0.0,0.0,0.0,2.0
17,2026-01-04,Alverca,Famalicão,1 - 0,2.1258000000000004,1.2609,0,0,2,0,4,0,44,0,10,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
17,2026-01-03,Benfica,Estoril,3 - 1,2.9436,0.8481,0,0,1,0,3,0,51,0,20,0,7,0,27.0,9.0,0.0,0.0,0.0,1.0
17,2026-01-03,Estrela Amadora,Sporting Braga,3 - 3,1.1471,3.3798000000000004,0,0,0,0,4,0,42,0,11,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
17,2026-01-02,Gil Vicente,Sporting CP,1 - 1,1.2005,1.384,0,0,0,0,9,0,36,0,19,0,8,0,0.0,0.0,0.0,28.0,35.0,0.0
17,2026-01-04,Rio Ave,Casa Pia,3 - 1,1.842,1.2237,0,0,0,0,8,0,51,0,12,0,9,0,0.0,2.0,0.0,0.0,0.0,0.0
17,2026-01-04,Santa Clara,Porto,0 - 1,0.3006,0.778,0,0,0,0,0,0,43,0,12,0,2,0,0.0,4.5,0.0,1.0,13.0,0.0
17,2026-01-03,Tondela,Arouca,3 - 1,0.5912000000000001,0.6539,0,0,0,0,3,0,29,0,5,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
17,2026-01-02,Vitória Guimarães,Nacional,2 - 1,0.98,1.3177,0,0,0,0,4,0,57,0,9,0,2,0,3.0,0.0,0.0,0.0,1.2,0.7
18,2026-01-17,AVS,Arouca,0 - 1,0.6177,1.3668,1,0,0,0,3,0,37,0,12,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-01-17,Alverca,Moreirense,2 - 1,2.4666,1.4515,0,0,1,0,3,0,41,0,15,0,4,0,0.0,0.0,0.0,0.0,0.0,2.0
18,2026-01-19,Estrela Amadora,Estoril,0 - 5,0.1672,2.2352,1,0,0,0,2,0,40,0,6,0,1,0,0.0,0.1,0.0,0.0,0.0,1.0
18,2026-01-17,Gil Vicente,Nacional,2 - 1,0.8905000000000001,1.318,0,0,0,0,4,0,54,0,16,0,7,0,0.0,0.0,0.0,0.0,1.2,0.7
18,2026-01-17,Rio Ave,Benfica,0 - 2,0.2938,1.9355,0,0,0,0,1,0,37,0,7,0,3,0,0.0,0.0,0.0,22.0,9.0,22.0
18,2026-01-18,Santa Clara,Famalicão,0 - 1,0.9592,1.4348999999999998,0,0,0,0,1,0,51,0,15,0,9,0,0.0,4.5,0.0,0.0,0.0,0.0
18,2026-01-16,Sporting CP,Casa Pia,3 - 0,1.6042,0.3429,0,0,0,0,4,0,61,0,16,0,4,0,70.0,20.0,0.0,0.0,0.0,0.0
18,2026-01-18,Tondela,Sporting Braga,0 - 1,1.6299,1.6352,0,0,1,0,2,0,34,0,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-01-18,Vitória Guimarães,Porto,0 - 1,1.5158,2.4576,1,0,0,0,3,0,50,0,20,0,6,0,0.0,0.0,0.0,1.0,13.0,0.0
19,2026-01-24,Arouca,Sporting CP,1 - 2,1.2311,1.645,1,0,0,0,5,0,35,0,11,0,4,0,0.0,0.0,0.0,60.0,20.0,0.0
19,2026-01-25,Benfica,Estrela Amadora,4 - 0,2.1348,0.1195,0,0,1,0,8,0,66,0,15,0,6,0,27.0,9.0,23.5,0.0,0.0,0.0
19,2026-01-23,Casa Pia,AVS,3 - 3,1.3131,3.4239999999999995,0,0,0,0,4,0,43,0,9,0,2,0,0.1,0.0,0.0,0.0,0.0,0.0
19,2026-01-24,Estoril,Vitória Guimarães,4 - 2,1.9685,1.948,0,0,0,0,6,0,55,0,16,0,4,0,0.0,0.0,0.0,3.3,1.0,3.0
19,2026-01-25,Famalicão,Tondela,3 - 0,0.8384,0.0838,0,0,0,0,4,0,61,0,9,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
19,2026-01-24,Moreirense,Santa Clara,1 - 0,0.1517,0.2885,0,0,0,0,1,0,49,0,3,0,5,0,0.0,0.0,2.0,0.0,4.5,0.0
19,2026-01-25,Nacional,Rio Ave,4 - 0,1.2261,0.8037,0,0,0,0,5,0,46,0,14,0,5,0,0.0,1.2,0.7,0.0,0.0,0.0
19,2026-01-26,Porto,Gil Vicente,3 - 0,2.5689,0.6917,0,0,1,0,6,0,58,0,14,0,11,0,1.0,13.0,0.0,0.0,0.0,0.0
19,2026-01-25,Sporting Braga,Alverca,5 - 0,2.934,0.3909,0,0,1,0,7,0,68,0,17,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-02-02,AVS,Sporting Braga,0 - 4,0.7275,1.9341,0,0,0,0,3,0,33,0,8,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-01-31,Alverca,Estrela Amadora,1 - 1,0.8701000000000001,0.9972,0,0,0,0,4,0,58,0,8,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-02-02,Casa Pia,Porto,2 - 1,0.4684,2.1144000000000003,0,0,0,0,2,0,32,0,5,0,0,0,0.0,0.0,0.0,1.0,13.0,8.0
20,2026-02-01,Gil Vicente,Famalicão,5 - 0,2.6625,0.124,0,0,1,0,9,0,56,0,17,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
20,2026-01-31,Rio Ave,Arouca,0 - 3,0.4923999999999999,1.9852,0,0,0,0,0,0,51,0,8,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0
20,2026-01-31,Santa Clara,Estoril,2 - 4,1.4133,2.3119,0,0,0,0,4,0,54,0,14,0,6,0,0.0,4.5,0.0,0.0,0.0,0.0
20,2026-02-01,Sporting CP,Nacional,2 - 1,1.9859,0.8190999999999999,0,0,0,0,7,0,62,0,16,0,11,0,60.0,0.0,0.0,0.0,1.2,0.7
20,2026-02-01,Tondela,Benfica,0 - 0,0.5811,2.8715,0,0,0,0,1,0,23,0,6,0,1,0,0.0,0.0,0.0,22.0,9.0,23.5
20,2026-01-30,Vitória Guimarães,Moreirense,1 - 0,1.6802,0.6211,0,0,1,0,2,0,43,0,14,0,5,0,0.0,1.0,0.0,0.0,0.0,2.0
21,2026-02-07,Arouca,Vitória Guimarães,3 - 2,1.0773,1.2741,0,0,0,0,6,0,51,0,10,0,1,0,0.0,0.4,0.0,0.0,1.0,0.0
21,2026-02-08,Benfica,Alverca,2 - 1,2.6671,0.9008,0,0,0,0,10,0,63,0,29,0,9,0,22.0,9.0,23.5,0.0,0.0,0.0
21,2026-02-07,Estoril,Tondela,2 - 2,1.2346,1.1387,0,0,0,0,6,0,68,0,15,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
21,2026-02-07,Estrela Amadora,Santa Clara,1 - 0,1.0134999999999998,1.6528999999999998,0,0,0,0,4,0,45,0,12,0,3,0,0.0,0.38,0.0,0.0,4.5,0.0
21,2026-02-09,Famalicão,AVS,3 - 1,1.8399,0.3834,0,0,0,0,6,0,66,0,14,0,7,0,0.0,0.0,0.0,0.6,0.0,0.0
21,2026-02-07,Moreirense,Gil Vicente,1 - 2,0.162,2.5259,1,0,0,0,1,0,42,0,3,0,3,0,0.0,0.0,5.0,0.0,0.0,0.0
21,2026-02-08,Nacional,Casa Pia,0 - 0,1.0356,0.7655,0,0,0,0,4,0,69,0,21,0,12,0,0.0,1.2,0.7,0.0,0.8,0.0
21,2026-02-09,Porto,Sporting CP,1 - 1,0.8455,1.4677,0,0,0,0,1,0,45,0,8,0,1,0,21.0,13.0,0.0,60.0,30.0,0.0
21,2026-02-08,Sporting Braga,Rio Ave,3 - 0,1.9589,0.1683,0,0,0,0,7,0,63,0,15,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-15,AVS,Estoril,3 - 0,1.3125,0.8236000000000001,0,0,0,0,3,0,29,0,15,0,9,0,0.6,0.0,0.0,0.0,0.0,1.0
22,2026-02-14,Casa Pia,Arouca,3 - 2,1.8705,0.962,0,0,1,0,4,0,31,0,11,0,2,0,0.0,0.0,0.0,0.0,0.4,0.0
22,2026-02-14,Gil Vicente,Sporting Braga,2 - 1,1.1267999999999998,0.7926,0,0,0,0,5,0,50,0,15,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-15,Nacional,Porto,0 - 1,0.7733,0.6890000000000001,0,0,0,0,2,0,47,0,9,0,5,0,0.0,1.2,0.7,46.0,52.0,0.0
22,2026-02-16,Rio Ave,Moreirense,1 - 2,1.5819,0.593,0,0,0,0,6,0,60,0,18,0,7,0,0.0,0.0,0.0,0.0,0.0,2.0
22,2026-02-13,Santa Clara,Benfica,1 - 2,0.3036,2.0795,1,0,0,0,2,0,53,0,9,0,1,0,0.0,4.5,0.0,7.0,9.0,23.5
22,2026-02-15,Sporting CP,Famalicão,1 - 0,1.9517,0.2258,0,0,0,0,5,0,70,0,22,0,14,0,70.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-13,Tondela,Alverca,1 - 1,1.6659000000000002,0.8475000000000001,0,0,0,0,4,0,60,0,18,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0
22,2026-02-14,Vitória Guimarães,Estrela Amadora,2 - 1,1.5619,0.6388,0,0,0,0,6,0,54,0,20,0,9,0,0.0,1.0,0.0,0.0,0.1,0.0
23,2026-02-21,Alverca,Santa Clara,1 - 1,1.3617,0.6655,0,0,1,0,1,0,45,0,7,0,5,0,0.0,0.0,0.0,0.0,6.0,0.0
23,2026-02-21,Arouca,Nacional,3 - 0,1.6921,1.6004999999999998,1,0,0,0,7,0,61,0,10,0,4,0,0.0,0.4,0.0,0.0,1.2,2.2
23,2026-02-21,Benfica,AVS,3 - 0,3.3556,0.1137,0,0,0,0,9,0,65,0,22,0,10,0,17.0,0.0,18.5,0.6,0.0,0.0
23,2026-02-22,Estoril,Gil Vicente,3 - 1,1.7284000000000002,2.5254,0,0,0,0,7,0,48,0,10,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
23,2026-02-20,Estrela Amadora,Tondela,0 - 2,0.9128,1.4164,1,0,0,0,3,0,66,0,14,0,5,0,0.0,0.75,0.5,0.0,0.0,0.0
23,2026-02-23,Famalicão,Casa Pia,2 - 0,2.1632,0.5972,0,0,0,0,7,0,62,0,24,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0
23,2026-02-21,Moreirense,Sporting CP,0 - 3,0.3975999999999999,1.6915,0,0,0,0,2,0,38,0,6,0,1,0,0.0,0.0,2.0,70.0,0.0,0.0
23,2026-02-22,Porto,Rio Ave,1 - 0,2.1926,0.4816999999999999,0,0,0,0,3,0,55,0,16,0,10,0,46.0,40.0,0.0,0.0,0.0,2.0
23,2026-02-21,Sporting Braga,Vitória Guimarães,3 - 2,2.2510000000000003,0.9783,0,0,1,0,7,0,46,0,7,0,0,0,0.0,0.0,0.0,0.0,1.6,0.0
24,2026-02-28,AVS,Estrela Amadora,0 - 0,0.8108,0.8191,0,0,0,0,3,0,40,0,11,0,7,0,0.6,0.0,0.0,0.0,0.0,0.0
24,2026-03-01,Casa Pia,Moreirense,1 - 1,1.3036,1.6961000000000002,0,0,1,0,2,0,36,0,7,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0
24,2026-03-02,Gil Vicente,Benfica,1 - 2,0.8822,1.6738,0,0,0,0,5,0,49,0,13,0,5,0,0.0,0.0,0.0,5.0,0.0,29.5
24,2026-02-28,Nacional,Sporting Braga,1 - 2,1.1772,3.3265,0,0,0,0,5,0,37,0,14,0,3,0,0.0,1.2,0.7,0.0,0.0,0.0
24,2026-02-27,Porto,Arouca,3 - 1,3.2232000000000003,0.373,0,0,1,0,7,0,57,0,20,0,5,0,46.0,25.0,0.0,0.0,0.0,0.0
24,2026-03-01,Rio Ave,Famalicão,0 - 0,1.0729,0.9587,0,0,0,0,4,0,46,0,16,0,5,0,0.0,3.0,2.0,0.0,0.0,0.0
24,2026-02-27,Sporting CP,Estoril,3 - 0,2.0342,0.5463,0,0,0,0,7,0,53,0,14,0,4,0,42.0,0.0,0.0,0.0,0.0,1.0
24,2026-03-01,Tondela,Santa Clara,2 - 2,1.1422,1.8645,0,0,1,0,4,0,42,0,11,0,4,0,2.0,0.0,0.0,0.0,4.5,0.0
24,2026-02-28,Vitória Guimarães,Alverca,1 - 1,1.7092,1.9446,0,0,0,0,6,0,53,0,15,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
25,2026-03-07,Alverca,AVS,0 - 0,0.8504,0.4251,0,0,0,0,2,0,69,0,17,0,8,0,0.0,0.0,0.0,0.6,0.0,0.0
25,2026-03-08,Benfica,Porto,2 - 2,1.7567000000000002,2.1609,1,0,0,0,6,0,60,0,20,0,8,0,5.0,0.0,18.5,46.0,13.0,0.0
25,2026-03-07,Estoril,Casa Pia,0 - 0,0.4849,1.4009,0,0,0,0,1,0,64,0,9,0,4,0,0.0,0.0,4.0,0.0,0.0,0.0
25,2026-03-08,Estrela Amadora,Gil Vicente,2 - 2,1.2799,2.2732,0,0,0,0,5,0,47,0,9,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0
25,2026-03-06,Famalicão,Arouca,1 - 0,0.96,0.5516,0,0,0,0,6,0,55,0,12,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0
25,2026-03-07,Moreirense,Nacional,1 - 1,0.9789,1.3494,0,0,0,0,2,0,46,0,7,0,4,0,0.0,0.0,2.0,0.0,1.2,0.7
25,2026-03-08,Santa Clara,Vitória Guimarães,2 - 0,0.9639,1.0547,0,0,0,0,4,0,39,0,6,0,2,0,0.0,4.5,0.0,0.0,1.0,0.0
25,2026-03-07,Sporting Braga,Sporting CP,2 - 2,1.4229,1.8841,0,0,1,0,3,0,66,0,10,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
25,2026-03-09,Tondela,Rio Ave,0 - 1,0.6245,1.2752,0,0,0,0,2,0,47,0,6,0,3,0,0.0,0.0,0.0,0.0,0.0,2.0
26,2026-03-15,AVS,Santa Clara,0 - 1,0.2323,1.0152,1,0,0,0,2,0,45,0,10,0,4,0,0.6,0.0,0.0,0.0,4.5,0.0
26,2026-03-14,Arouca,Benfica,1 - 2,2.5486,2.3408,1,0,1,0,6,0,39,0,12,0,2,0,0.0,0.0,0.0,5.0,0.0,18.5
26,2026-03-14,Gil Vicente,Alverca,2 - 2,0.8383,1.7904,0,0,0,0,6,0,51,0,10,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
26,2026-03-15,Nacional,Estoril,0 - 1,0.8866999999999999,1.3936999999999995,0,0,0,0,4,0,55,0,16,0,5,0,0.0,1.2,0.7,0.0,6.0,0.0
26,2026-03-15,Porto,Moreirense,3 - 0,1.7903,0.1037,0,0,0,0,9,0,58,0,17,0,4,0,46.0,13.0,0.0,0.0,0.0,0.0
26,2026-03-15,Rio Ave,Estrela Amadora,2 - 1,2.4698,1.5275,0,0,0,0,6,0,45,0,18,0,10,0,0.0,0.0,2.0,0.0,0.0,0.0
26,2026-04-29,Sporting CP,Tondela,0 - 0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,108.0,2.5,5.0,2.0,0.5,0.0
26,2026-03-14,Vitória Guimarães,Famalicão,1 - 2,0.5093,1.2563,0,0,0,0,6,0,44,0,12,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0
27,2026-03-22,Alverca,Sporting CP,1 - 4,0.9617,1.9663,0,0,0,0,4,0,31,0,12,0,3,0,0.0,0.0,0.0,72.0,0.0,5.0
27,2026-03-21,Benfica,Vitória Guimarães,3 - 0,1.5991,0.7614000000000001,0,0,0,0,4,0,49,0,12,0,4,0,5.0,43.0,18.5,0.0,0.0,0.0
27,2026-03-22,Estoril,Rio Ave,1 - 2,1.1839,1.9652,0,0,0,0,4,0,55,0,13,0,11,0,0.0,6.0,0.0,0.0,0.0,2.0
27,2026-03-20,Estrela Amadora,Casa Pia,4 - 0,3.1717,0.4213,0,0,1,0,8,0,53,0,23,0,6,0,0.0,0.1,0.0,0.0,0.0,0.0
27,2026-03-21,Famalicão,Nacional,1 - 0,1.9853,0.4652,0,0,0,0,4,0,54,0,14,0,7,0,0.0,0.0,0.0,0.0,1.2,0.0
27,2026-03-21,Moreirense,Arouca,0 - 1,0.6131,1.5994,0,0,0,0,2,0,49,0,7,0,3,0,0.0,0.0,2.0,1.8,0.0,0.0
27,2026-03-21,Santa Clara,Gil Vicente,1 - 0,0.2845999999999999,0.8092999999999999,0,0,0,0,3,0,54,0,8,0,6,0,0.0,4.5,0.0,0.0,0.0,0.0
27,2026-03-22,Sporting Braga,Porto,1 - 2,1.0695,0.9557,0,0,1,0,1,0,62,0,6,0,3,0,0.0,0.0,0.0,46.0,13.0,0.0
27,2026-03-21,Tondela,AVS,0 - 0,0.973,0.8918999999999999,0,0,0,0,3,0,60,0,14,0,7,0,0.0,0.0,0.0,0.6,0.0,0.0
28,2026-04-06,Arouca,Estoril,3 - 2,1.7098,0.926,0,0,0,0,4,0,46,0,12,0,3,0,0.0,0.0,0.0,0.0,6.0,0.0
28,2026-04-06,Casa Pia,Benfica,1 - 1,0.4253,2.3845,0,0,0,0,2,0,21,0,8,0,3,0,0.0,0.0,0.0,5.0,0.0,18.5
28,2026-04-03,Gil Vicente,AVS,3 - 0,2.1957,0.4469,0,0,0,0,6,0,59,0,16,0,3,0,0.0,0.0,0.0,0.6,0.0,0.0
28,2026-04-04,Moreirense,Sporting Braga,0 - 1,0.6034,1.2288,0,0,0,0,2,0,40,0,12,0,4,0,0.0,0.0,2.0,0.0,0.0,0.0
28,2026-04-04,Nacional,Estrela Amadora,2 - 0,1.1877,0.6385,0,0,0,0,4,0,49,0,16,0,5,0,0.0,1.2,0.0,0.0,0.0,0.5
28,2026-04-04,Porto,Famalicão,2 - 2,0.7645,1.9869,0,0,0,0,3,0,51,0,8,0,4,0,46.0,13.0,25.0,4.0,0.0,0.0
28,2026-04-04,Rio Ave,Alverca,1 - 2,1.5526,1.381,0,0,0,0,5,0,52,0,18,0,8,0,0.0,0.0,2.0,0.0,0.0,0.0
28,2026-04-03,Sporting CP,Santa Clara,4 - 2,2.5424,0.4609,0,0,1,0,8,0,71,0,22,0,9,0,72.0,5.0,0.0,0.0,4.5,0.0
28,2026-04-03,Vitória Guimarães,Tondela,5 - 0,2.5725,0.0507,0,0,2,0,5,0,52,0,12,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
29,2026-04-11,AVS,Vitória Guimarães,1 - 1,0.7458,2.3144,0,0,0,0,4,0,40,0,17,0,5,0,0.6,0.0,0.0,0.0,0.0,0.0
29,2026-04-12,Alverca,Casa Pia,3 - 1,1.9998,0.8643000000000001,0,0,0,0,5,0,61,0,11,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
29,2026-04-12,Benfica,Nacional,2 - 0,3.7182,0.3207,0,0,1,0,8,0,58,0,24,0,15,0,5.0,0.0,1.5,0.0,1.2,0.0
29,2026-04-12,Estoril,Porto,1 - 3,0.5037,2.3451,0,0,0,0,3,0,55,0,9,0,1,0,0.0,6.0,0.0,46.0,25.0,0.0
29,2026-04-11,Estrela Amadora,Sporting CP,0 - 1,0.4331,1.008,0,0,0,0,3,0,33,0,9,0,4,0,0.0,0.1,0.0,30.0,5.0,0.0
29,2026-04-10,Famalicão,Moreirense,1 - 1,2.2744000000000004,0.222,0,0,0,0,7,0,63,0,18,0,13,0,0.0,0.0,0.0,0.0,0.0,2.0
29,2026-04-11,Santa Clara,Rio Ave,0 - 2,0.812,0.2506,0,0,0,0,4,0,54,0,13,0,3,0,0.0,4.5,0.0,0.0,0.0,2.0
29,2026-04-12,Sporting Braga,Arouca,1 - 0,0.6564,1.0763,1,0,0,0,2,0,62,0,6,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
29,2026-04-13,Tondela,Gil Vicente,2 - 2,1.8652,1.9114,0,0,1,0,5,0,52,0,10,0,5,0,0.0,0.5,0.0,0.0,2.0,0.0
30,2026-04-19,Arouca,Estrela Amadora,1 - 0,0.8803,1.3514,0,0,0,0,4,0,50,0,11,0,4,0,1.0,0.0,0.0,0.0,0.5,0.0
30,2026-04-18,Casa Pia,Santa Clara,0 - 0,1.8592,0.1977,0,0,0,0,3,0,33,0,10,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
30,2026-04-18,Gil Vicente,Vitória Guimarães,0 - 1,1.2959,1.0068,0,0,0,0,6,0,52,0,12,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30,2026-04-20,Moreirense,Estoril,1 - 0,1.0412,0.3811,0,0,0,0,4,0,43,0,11,0,5,0,0.0,0.0,2.0,0.0,6.0,0.0
30,2026-04-18,Nacional,Alverca,1 - 0,0.7848,0.4192,0,0,0,0,6,0,50,0,10,0,4,0,0.0,1.2,0.0,0.0,0.0,0.0
30,2026-04-19,Porto,Tondela,2 - 0,3.1691,0.0992,0,0,1,0,8,0,60,0,22,0,8,0,46.0,25.0,0.0,2.0,0.0,0.0
30,2026-04-17,Rio Ave,AVS,2 - 2,2.2494,1.403,0,0,0,0,8,0,66,0,20,0,4,0,0.0,0.0,2.0,0.6,0.0,0.0
30,2026-04-19,Sporting Braga,Famalicão,2 - 2,1.6666,0.563,0,0,1,0,4,0,69,0,10,0,5,0,0.0,0.0,0.0,4.0,0.0,0.0
30,2026-04-19,Sporting CP,Benfica,1 - 2,1.9775,2.2945,0,0,1,0,6,0,61,0,19,0,3,0,30.0,17.0,0.0,5.0,0.0,1.5
